"Total No. of Sample Taken Today","44010"
"Total No. of Positive Cases Detected Today (New Omicron Cases: 35)","2176"
"Total Positive Cases under Home Isolation (04-01-2022)","3638"
"Total No. of Samples Sent till date","14803343"
"Total No. of Samples found Positive till date 
Total Omicron Cases:106 (Active – 34, Discharged - 72)","779018 
(M: 475491 
F: 303510 
Transgender: 17)"
"Total Positive COVID-19 Patients Recovered / Discharged till date","762893"
"Total Active COVID-19 Patients","6036"
"No. of Deaths","10066"
"Total No. of People Vaccinated today","354051 
(1st Dose: 238393, 
2nd Dose: 115658)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose","20774634"
"Cumulative Coverage of COVID-19 Vaccination – 2nd Dose","14943756"
"Cumulative Coverage of Total COVID-19 Vaccination","35718390"
"COVID-19 Today (05-01-2022) Positivity Rate","5.80%"
"COVID-19 Cumulative Positivity Rate","5.28%"
"Recovery Rate","97.93%"
"Fatality Rate","1.29%"
"Tests Per Million Population","583958"
