"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,788+2","15,660+5","102","26-3","30-Dec-21"
"2","Coochbehar","29,915+7","29,730+17","99","86-10","30-Dec-21"
"3","Darjeeling","58,487+26","57,734+36","553","200-10","30-Dec-21"
"4","Kalimpong","7,177+5","7,101+4","54","22+1","30-Dec-21"
"5","Jalpaiguri","42,781+16","42,058+24","592","131-8","30-Dec-21"
"6","Uttar Dinajpur","20,180+3","19,898+8","241","41-5","30-Dec-21"
"7","Dakshin Dinajpur","18,725+8","18,469+15","176","80-7","30-Dec-21"
"8","Malda","33,969+60","33,651+14","188","130+46","30-Dec-21"
"9","Murshidabad","34,282+15","33,898+8","331","53+7","30-Dec-21"
"10","Nadia","75,057+53","73,863+50","903","291+3","30-Dec-21"
"11","Birbhum","42,133+34","41,655+31","295","183+3","30-Dec-21"
"12","Purulia","19,539+3","19,398+5","114","27-2","30-Dec-21"
"13","Bankura","37,057+19","36,680+17","276","101+2","30-Dec-21"
"14","Jhargram","12,389+6","12,323+7","27","39-1","30-Dec-21"
"15","Paschim Medinipur","54,482+34","53,801+28","513","168+6","30-Dec-21"
"16","Purba Medinipur","63,614+15","63,125+15","404","85","30-Dec-21"
"17","Purba Bardhaman","42,845+15","42,522+20","209","114-5","30-Dec-21"
"18","Paschim Bardhaman","59,282+138","58,480+62","366","436+76","30-Dec-21"
"19","Howrah","1,02,048+298","99,713+101","1,548","787+197","30-Dec-21"
"20","Hooghly","89,543+118","87,942+92","1,039","562+26","30-Dec-21"
"21","North 24 Parganas","3,37,091+496","3,30,428+240","5,016+2","1,647+254","30-Dec-21"
"22","South 24 Parganas","1,04,268+126","1,02,298+93","1,396+1","574+32","30-Dec-21"
"23","Kolkata","3,37,767+1,954","3,27,521+618","5,319+4","4,927+1,332","30-Dec-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","16,38,485+3,451","16,08,011+1,510","19,764+7","10,710+1,934",""
