,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2021-12-10,UT,10,1,27,13384,6139,42308,0,85,86.0,4.0,106.0,95011.0,53542.0,360932.0,0.0,Almora,0,0,0,218,167,1518,0,2,6.0,0.0,5.0,1434.0,969.0,9081.0,0,621927,,,616 cases were recorded as Migrated / Others,12229,196,11409,244259.0,382095,267543,0,616,2022-01-22T02:35:33.400384+05:30,11141000,,,6176 cases were recorded as Migrated / Others,344421,7412,330677,8189346,7662900,5617738,0,6176,7.0,0.0
1,1,1,1,2021-12-10,UT,10,1,27,13384,6139,42308,0,85,86.0,4.0,106.0,95011.0,53542.0,360932.0,0.0,Bageshwar,0,0,0,591,36,312,0,0,1.0,0.0,0.0,2904.0,253.0,2321.0,0,259840,,,25 cases were recorded as Migrated / Others,5766,60,5679,211488.0,185552,155542,0,25,2022-01-22T02:35:33.400384+05:30,11141000,,,6176 cases were recorded as Migrated / Others,344421,7412,330677,8189346,7662900,5617738,0,6176,7.0,0.0
2,2,2,2,2021-12-10,UT,10,1,27,13384,6139,42308,0,85,86.0,4.0,106.0,95011.0,53542.0,360932.0,0.0,Chamoli,0,0,0,286,69,1636,0,1,2.0,0.0,1.0,3444.0,227.0,7974.0,0,391114,,,207 cases were recorded as Migrated / Others,12249,62,11978,297643.0,276014,240251,0,207,2022-01-22T02:35:33.400384+05:30,11141000,,,6176 cases were recorded as Migrated / Others,344421,7412,330677,8189346,7662900,5617738,0,6176,7.0,0.0
3,3,3,3,2021-12-10,UT,10,1,27,13384,6139,42308,0,85,86.0,4.0,106.0,95011.0,53542.0,360932.0,0.0,Champawat,0,0,0,154,78,647,0,0,5.0,0.0,0.0,5942.0,673.0,4300.0,0,259315,,,189 cases were recorded as Migrated / Others,7613,53,7363,247410.0,185857,144953,0,189,2022-01-22T02:35:33.400384+05:30,11141000,,,6176 cases were recorded as Migrated / Others,344421,7412,330677,8189346,7662900,5617738,0,6176,7.0,0.0
4,4,4,4,2021-12-10,UT,10,1,27,13384,6139,42308,0,85,86.0,4.0,106.0,95011.0,53542.0,360932.0,0.0,Dehradun,5,0,9,2048,1808,8476,0,58,27.0,1.0,46.0,14641.0,14278.0,62955.0,0,1698560,,,603 cases were recorded as Migrated / Others,112591,3524,108426,1996796.0,1517230,1147936,0,603,2022-01-22T02:35:33.400384+05:30,11141000,,,6176 cases were recorded as Migrated / Others,344421,7412,330677,8189346,7662900,5617738,0,6176,7.0,0.0
5,5,5,5,2021-12-10,UT,10,1,27,13384,6139,42308,0,85,86.0,4.0,106.0,95011.0,53542.0,360932.0,0.0,Haridwar,0,1,5,4039,912,7513,0,11,9.0,3.0,9.0,27099.0,11846.0,98314.0,0,1927029,,,1389 cases were recorded as Migrated / Others,51561,1023,49131,2163648.0,1493834,1018743,0,1389,2022-01-22T02:35:33.400384+05:30,11141000,,,6176 cases were recorded as Migrated / Others,344421,7412,330677,8189346,7662900,5617738,0,6176,7.0,3.0
6,6,6,6,2021-12-10,UT,10,1,27,13384,6139,42308,0,85,86.0,4.0,106.0,95011.0,53542.0,360932.0,0.0,Nainital,0,0,9,1278,854,5477,0,2,19.0,0.0,17.0,7905.0,6117.0,37003.0,0,955128,,,134 cases were recorded as Migrated / Others,39320,946,38188,585041.0,741568,538885,0,134,2022-01-22T02:35:33.400384+05:30,11141000,,,6176 cases were recorded as Migrated / Others,344421,7412,330677,8189346,7662900,5617738,0,6176,7.0,0.0
7,7,7,7,2021-12-10,UT,10,1,27,13384,6139,42308,0,85,86.0,4.0,106.0,95011.0,53542.0,360932.0,0.0,Pauri Garhwal,3,0,4,1369,308,2221,0,1,8.0,0.0,16.0,8696.0,1839.0,12153.0,0,686527,,,701 cases were recorded as Migrated / Others,17730,315,16694,407775.0,441209,309064,0,701,2022-01-22T02:35:33.400384+05:30,11141000,,,6176 cases were recorded as Migrated / Others,344421,7412,330677,8189346,7662900,5617738,0,6176,7.0,0.0
8,8,8,8,2021-12-10,UT,10,1,27,13384,6139,42308,0,85,86.0,4.0,106.0,95011.0,53542.0,360932.0,0.0,Pithoragarh,2,0,0,840,156,1487,0,2,2.0,0.0,2.0,3584.0,1132.0,10276.0,0,485993,,,108 cases were recorded as Migrated / Others,10269,182,9975,226649.0,323317,241699,0,108,2022-01-22T02:35:33.400384+05:30,11141000,,,6176 cases were recorded as Migrated / Others,344421,7412,330677,8189346,7662900,5617738,0,6176,7.0,0.0
9,9,9,9,2021-12-10,UT,10,1,27,13384,6139,42308,0,85,86.0,4.0,106.0,95011.0,53542.0,360932.0,0.0,Rudraprayag,0,0,0,363,30,254,0,0,2.0,0.0,0.0,2960.0,325.0,2693.0,0,236857,,,159 cases were recorded as Migrated / Others,8803,106,8536,201221.0,172459,131945,0,159,2022-01-22T02:35:33.400384+05:30,11141000,,,6176 cases were recorded as Migrated / Others,344421,7412,330677,8189346,7662900,5617738,0,6176,7.0,0.0
