"1","Total Samples taken","15587204"
"2","Sample collected on the day","26836"
"3","Test conducted on the day","22916"
"4","Total No. of patients tested Positive","602550"
"5","No. of patients discharged","585764"
"6","Number of active Cases","222"
"7","Total Deaths reported","16564"
"8","No. of Patients on oxygen support","18"
"9","Patients at critical care Level-3 facilities","4"
"10","Patients who are critical and on ventilator support","0"
"11","Healthcare Workers vaccinated with 1st dose on the day","0"
"12","Total Healthcare Workers vaccinated with 1st dose","216614"
"13","Frontline Workers vaccinated with 1st dose on the day","0"
"14","Total Frontline Workers vaccinated with 1st dose","1152518"
"15","Healthcare Workers vaccinated with 2nd dose on the day","44"
"16","Total Healthcare Workers vaccinated with 2nd dose","137267"
"17","Frontline Workers vaccinated with 2nd dose on the day","113"
"18","Total Frontline Workers vaccinated with 2nd dose","331460"
"19","COVID-19 Vaccinated with 1st dose on the day 
(Healthcare + Frontline Workers)","0"
"20","COVID-19 Vaccinated with 2nd dose on the day 
(Healthcare + Frontline Workers)","157"
"21","Total COVID-19 Vaccinated with 1st dose 
(Healthcare + Frontline Workers)","1369132"
"22","Total COVID-19 Vaccinated with 2nd dose 
(Healthcare + Frontline Workers)","468727"
"23","Above 45 Vaccinated with 1st dose on the day","2136"
"24","Total Above 45 Vaccinated with 1st dose","6165695"
"25","Above 45 Vaccinated with 2nd dose on the day","3474"
"26","Total Above 45 Vaccinated with 2nd dose","3000227"
"27","18-44 years age group Vaccinated with 1st dose on the day","5017"
"28","Total 18-44 years age group Vaccinated with 1st dose","8361541"
"29","18-44 years age group Vaccinated with 2nd dose on the day","7528"
"30","Total 18-44 years age group Vaccinated with 2nd dose","2966446"
"31","Total Vaccination 1st dose on the day","7153"
"32","Total Vaccination 2nd  dose on the day","11159"
"33","Total Vaccination 1st  and 2nd dose on the day","18312"
