"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,553+4","15,401+5","102","50-1","22-Oct-21"
"2","Coochbehar","29,184+10","28,953+15","97","134-5","22-Oct-21"
"3","Darjeeling","56,918+27","56,080+32","537","301-5","22-Oct-21"
"4","Kalimpong","7,016+4","6,917+5","54","45-1","22-Oct-21"
"5","Jalpaiguri","41,856+21","41,117+18","566","173+3","22-Oct-21"
"6","Uttar Dinajpur","19,811+11","19,506+7","236","69+4","22-Oct-21"
"7","Dakshin Dinajpur","17,755+14","17,450+14","169","136","22-Oct-21"
"8","Malda","33,326+5","33,062+9","186","78-4","22-Oct-21"
"9","Murshidabad","33,938+6","33,559+5","327","52+1","22-Oct-21"
"10","Nadia","72,977+56","71,680+47","850+2","447+7","22-Oct-21"
"11","Birbhum","41,006+16","40,614+11","286","106+5","22-Oct-21"
"12","Purulia","19,396+2","19,260+2","113","23","22-Oct-21"
"13","Bankura","36,125+24","35,688+16","273","164+8","22-Oct-21"
"14","Jhargram","12,104+6","12,018+6","27","59","22-Oct-21"
"15","Paschim Medinipur","53,366+32","52,593+28","506","267+4","22-Oct-21"
"16","Purba Medinipur","62,995+20","62,409+20","396","190","22-Oct-21"
"17","Purba Bardhaman","41,828+31","41,386+25","196","246+6","22-Oct-21"
"18","Paschim Bardhaman","57,540+31","57,017+16","355","168+15","22-Oct-21"
"19","Howrah","98,156+76","96,029+63","1,522","605+13","22-Oct-21"
"20","Hooghly","85,739+84","84,081+70","986+1","672+13","22-Oct-21"
"21","North 24 Parganas","3,28,045+147","3,22,003+134","4,804+4","1,238+9","22-Oct-21"
"22","South 24 Parganas","1,00,341+79","98,416+61","1,329+1","596+17","22-Oct-21"
"23","Kolkata","3,20,425+268","3,13,388+199","5,125+4","1,912+65","22-Oct-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","15,85,466+974","15,58,690+808","19,045+12","7,731+154",""
