,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,2021-10-31,BR,8,0,9,226443.0,117767,151374,0,40.0,0.0,31.0,1378539.0,1283946.0,2141985.0,Araria,0,0,0,,5177,3067,0,2.0,0.0,0.0,,51331.0,69085.0,2806200,2021-10-31 09:39,https://twitter.com/BiharHealthDept,,14978,116,14859,,1177154,395227,2021-11-03 09:39,119520000,2021-10-31 09:39,https://twitter.com/BiharHealthDept,,726098,9661,716390,50531824,49871471,18343468,0,0,0,0,0
1,1,1,1,2021-10-31,BR,8,0,9,226443.0,117767,151374,0,40.0,0.0,31.0,1378539.0,1283946.0,2141985.0,Arwal,0,0,0,,262,1360,0,0.0,0.0,0.0,,4059.0,17125.0,700843,2021-10-31 09:39,https://twitter.com/BiharHealthDept,,7381,74,7307,,345175,116424,2021-11-03 09:39,119520000,2021-10-31 09:39,https://twitter.com/BiharHealthDept,,726098,9661,716390,50531824,49871471,18343468,0,0,0,0,0
2,2,2,2,2021-10-31,BR,8,0,9,226443.0,117767,151374,0,40.0,0.0,31.0,1378539.0,1283946.0,2141985.0,Aurangabad,0,0,0,,1264,2657,0,0.0,0.0,0.0,,25561.0,56431.0,2511243,2021-10-31 09:39,https://twitter.com/BiharHealthDept,,20011,75,19936,,1132482,407913,2021-11-03 09:39,119520000,2021-10-31 09:39,https://twitter.com/BiharHealthDept,,726098,9661,716390,50531824,49871471,18343468,0,0,0,0,0
3,3,3,3,2021-10-31,BR,8,0,9,226443.0,117767,151374,0,40.0,0.0,31.0,1378539.0,1283946.0,2141985.0,Banka,0,0,0,,2635,3138,0,0.0,0.0,0.0,,24239.0,34077.0,2029339,2021-10-31 09:39,https://twitter.com/BiharHealthDept,,7379,112,7267,,935177,351254,2021-11-03 09:39,119520000,2021-10-31 09:39,https://twitter.com/BiharHealthDept,,726098,9661,716390,50531824,49871471,18343468,0,0,0,0,0
4,4,4,4,2021-10-31,BR,8,0,9,226443.0,117767,151374,0,40.0,0.0,31.0,1378539.0,1283946.0,2141985.0,Begusarai,0,0,1,,1906,2774,0,2.0,0.0,7.0,,33903.0,65735.0,2954367,2021-10-31 09:39,https://twitter.com/BiharHealthDept,,27212,457,26754,,1430906,480982,2021-11-03 09:39,119520000,2021-10-31 09:39,https://twitter.com/BiharHealthDept,,726098,9661,716390,50531824,49871471,18343468,0,0,0,0,0
5,5,5,5,2021-10-31,BR,8,0,9,226443.0,117767,151374,0,40.0,0.0,31.0,1378539.0,1283946.0,2141985.0,Bhagalpur,0,0,1,,2122,3458,0,1.0,0.0,1.0,,49875.0,78088.0,3032226,2021-10-31 09:39,https://twitter.com/BiharHealthDept,,25840,309,25531,,1494951,650332,2021-11-03 09:39,119520000,2021-10-31 09:39,https://twitter.com/BiharHealthDept,,726098,9661,716390,50531824,49871471,18343468,0,0,0,0,0
6,6,6,6,2021-10-31,BR,8,0,9,226443.0,117767,151374,0,40.0,0.0,31.0,1378539.0,1283946.0,2141985.0,Bhojpur,0,0,0,,3232,4879,0,0.0,0.0,0.0,,31626.0,53006.0,2720155,2021-10-31 09:39,https://twitter.com/BiharHealthDept,,10210,159,10051,,1291186,382719,2021-11-03 09:39,119520000,2021-10-31 09:39,https://twitter.com/BiharHealthDept,,726098,9661,716390,50531824,49871471,18343468,0,0,0,0,0
7,7,7,7,2021-10-31,BR,8,0,9,226443.0,117767,151374,0,40.0,0.0,31.0,1378539.0,1283946.0,2141985.0,Buxar,0,0,0,,1083,2516,0,0.0,0.0,0.0,,14794.0,38792.0,1707643,2021-10-31 09:39,https://twitter.com/BiharHealthDept,,9248,182,9066,,907374,322555,2021-11-03 09:39,119520000,2021-10-31 09:39,https://twitter.com/BiharHealthDept,,726098,9661,716390,50531824,49871471,18343468,0,0,0,0,0
8,8,8,8,2021-10-31,BR,8,0,9,226443.0,117767,151374,0,40.0,0.0,31.0,1378539.0,1283946.0,2141985.0,Darbhanga,0,0,0,,2858,5306,0,0.0,0.0,1.0,,39165.0,82276.0,3921971,2021-10-31 09:39,https://twitter.com/BiharHealthDept,,10937,370,10567,,1869372,741553,2021-11-03 09:39,119520000,2021-10-31 09:39,https://twitter.com/BiharHealthDept,,726098,9661,716390,50531824,49871471,18343468,0,0,0,0,0
9,9,9,9,2021-10-31,BR,8,0,9,226443.0,117767,151374,0,40.0,0.0,31.0,1378539.0,1283946.0,2141985.0,East Champaran,0,0,0,,2434,8014,0,2.0,0.0,0.0,,29316.0,84760.0,5082868,2021-10-31 09:39,https://twitter.com/BiharHealthDept,,19017,430,18585,,2498559,1002939,2021-11-03 09:39,119520000,2021-10-31 09:39,https://twitter.com/BiharHealthDept,,726098,9661,716390,50531824,49871471,18343468,0,0,0,0,0
