"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","18,919+5","18,747+7","110","62-2","26-Feb-22"
"2","Coochbehar","33,959+2","33,812+5","106","41-3","26-Feb-22"
"3","Darjeeling","69,027+9","68,341+10","599","87-1","26-Feb-22"
"4","Kalimpong","8,515+1","8,441+2","58","16-1","26-Feb-22"
"5","Jalpaiguri","49,593+3","48,874+9","648","71-6","26-Feb-22"
"6","Uttar Dinajpur","25,118+1","24,820+4","268","30-3","26-Feb-22"
"7","Dakshin Dinajpur","23,092+5","22,849+6","193","50-1","26-Feb-22"
"8","Malda","44,433+8","44,172+7","199","62+1","26-Feb-22"
"9","Murshidabad","41,631+4","41,231+5","356","44-1","26-Feb-22"
"10","Nadia","87,626+11","86,574+12","944","108-1","26-Feb-22"
"11","Birbhum","57,713+6","57,278+10","351+1","84-5","26-Feb-22"
"12","Purulia","24,217+2","24,071+3","123","23-1","26-Feb-22"
"13","Bankura","43,886+5","43,535+8","286","65-3","26-Feb-22"
"14","Jhargram","15,544+1","15,498+2","31+1","15-2","26-Feb-22"
"15","Paschim Medinipur","62,547+4","61,955+7","530","62-3","26-Feb-22"
"16","Purba Medinipur","67,836+3","67,355+5","441","40-2","26-Feb-22"
"17","Purba Bardhaman","55,421+12","55,103+8","238","80+4","26-Feb-22"
"18","Paschim Bardhaman","75,620+6","75,130+7","432","58-1","26-Feb-22"
"19","Howrah","1,25,021+23","1,23,282+9","1,640","99+14","26-Feb-22"
"20","Hooghly","1,07,944+15","1,06,737+9","1,119","88+6","26-Feb-22"
"21","North 24 Parganas","4,02,977+43","3,97,342+32","5,338","297+11","26-Feb-22"
"22","South 24 Parganas","1,27,280+7","1,25,639+16","1,510","131-9","26-Feb-22"
"23","Kolkata","4,47,033+39","4,41,050+37","5,652+1","331+1","26-Feb-22"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","20,15,018+215","19,91,899+220","21,175+3","1,944-8",""
