"1","Total Samples taken","15839105"
"2","Sample collected on the day","28446"
"3","Test conducted on the day","22681"
"4","Total No. of patients tested Positive","602833"
"5","No. of patients discharged","585958"
"6","Number of active Cases","302"
"7","Total Deaths reported","16573"
"8","No. of Patients on oxygen support","26"
"9","Patients at critical care Level-3 facilities","9"
"10","Patients who are critical and on ventilator support","1"
"11","Healthcare Workers vaccinated with 1st dose on the day","0"
"12","Total Healthcare Workers vaccinated with 1st dose","216631"
"13","Frontline Workers vaccinated with 1st dose on the day","61"
"14","Total Frontline Workers vaccinated with 1st dose","1152651"
"15","Healthcare Workers vaccinated with 2nd dose on the day","63"
"16","Total Healthcare Workers vaccinated with 2nd dose","137735"
"17","Frontline Workers vaccinated with 2nd dose on the day","390"
"18","Total Frontline Workers vaccinated with 2nd dose","333537"
"19","COVID-19 Vaccinated with 1st dose on the day 
(Healthcare + Frontline Workers)","61"
"20","COVID-19 Vaccinated with 2nd dose on the day 
(Healthcare + Frontline Workers)","453"
"21","Total COVID-19 Vaccinated with 1st dose 
(Healthcare + Frontline Workers)","1369282"
"22","Total COVID-19 Vaccinated with 2nd dose 
(Healthcare + Frontline Workers)","471272"
"23","Above 45 Vaccinated with 1st dose on the day","7951"
"24","Total Above 45 Vaccinated with 1st dose","6229786"
"25","Above 45 Vaccinated with 2nd dose on the day","19772"
"26","Total Above 45 Vaccinated with 2nd dose","3147442"
"27","18-44 years age group Vaccinated with 1st dose on the day","25306"
"28","Total 18-44 years age group Vaccinated with 1st dose","8523775"
"29","18-44 years age group Vaccinated with 2nd dose on the day","46196"
"30","Total 18-44 years age group Vaccinated with 2nd dose","3281736"
"31","Total Vaccination 1st dose on the day","33318"
"32","Total Vaccination 2nd  dose on the day","66421"
"33","Total Vaccination 1st  and 2nd dose on the day","99739"
