"1","Total Samples taken","16432906"
"2","Sample collected on the day","29731"
"3","Test conducted on the day","29210"
"4","Total No. of patients tested Positive","603697"
"5","No. of patients discharged","586690"
"6","Number of active Cases","389"
"7","Total Deaths reported","16618"
"8","No. of Patients on oxygen support","30"
"9","Patients at critical care Level-3 facilities","10"
"10","Patients who are critical and on ventilator support","0"
"11","Healthcare Workers vaccinated with 1st dose on the day","680"
"12","Total Healthcare Workers vaccinated with 1st dose","217814"
"13","Frontline Workers vaccinated with 1st dose on the day","188"
"14","Total Frontline Workers vaccinated with 1st dose","1153951"
"15","Healthcare Workers vaccinated with 2nd dose on the day","1857"
"16","Total Healthcare Workers vaccinated with 2nd dose","141254"
"17","Frontline Workers vaccinated with 2nd dose on the day","415"
"18","Total Frontline Workers vaccinated with 2nd dose","340549"
"19","COVID-19 Vaccinated with 1st dose on the day
(Healthcare + Frontline Workers)","868"
"20","COVID-19 Vaccinated with 2nd dose on the day
(Healthcare + Frontline Workers)","2272"
"21","Total COVID-19 Vaccinated with 1st dose
(Healthcare + Frontline Workers)","1371765"
"22","Total COVID-19 Vaccinated with 2nd dose
(Healthcare + Frontline Workers)","481803"
"23","Above 45 Vaccinated with 1st dose on the day","6469"
"24","Total Above 45 Vaccinated with 1st dose","6370192"
"25","Above 45 Vaccinated with 2nd dose on the day","25589"
"26","Total Above 45 Vaccinated with 2nd dose","3568586"
"27","18-44 years age group Vaccinated with 1st dose on the day","21380"
"28","Total 18-44 years age group Vaccinated with 1st dose","8949171"
"29","18-44 years age group Vaccinated with 2nd dose on the day","65563"
"30","Total 18-44 years age group Vaccinated with 2nd dose","4323335"
"31","Total Vaccination 1st dose on the day","28717"
"32","Total Vaccination 2nd dose on the day","93424"
"33","Total Vaccination 1st and 2nd dose on the day","122141"
