"1","Total Samples taken","15700390"
"2","Sample collected on the day","35351"
"3","Test conducted on the day","34775"
"4","Total No. of patients tested Positive","602695"
"5","No. of patients discharged","585859"
"6","Number of active Cases","266"
"7","Total Deaths reported","16570"
"8","No. of Patients on oxygen support","23"
"9","Patients at critical care Level-3 facilities","10"
"10","Patients who are critical and on ventilator support","1"
"11","Healthcare Workers vaccinated with 1st dose on the day","0"
"12","Total Healthcare Workers vaccinated with 1st dose","216628"
"13","Frontline Workers vaccinated with 1st dose on the day","14"
"14","Total Frontline Workers vaccinated with 1st dose","1152562"
"15","Healthcare Workers vaccinated with 2nd dose on the day","8"
"16","Total Healthcare Workers vaccinated with 2nd dose","137353"
"17","Frontline Workers vaccinated with 2nd dose on the day","166"
"18","Total Frontline Workers vaccinated with 2nd dose","332021"
"19","COVID-19 Vaccinated with 1st dose on the day
(Healthcare + Frontline Workers)","14"
"20","COVID-19 Vaccinated with 2nd dose on the day
(Healthcare + Frontline Workers)","174"
"21","Total COVID-19 Vaccinated with 1st dose
(Healthcare + Frontline Workers)","1369190"
"22","Total COVID-19 Vaccinated with 2nd dose
(Healthcare + Frontline Workers)","469374"
"23","Above 45 Vaccinated with 1st dose on the day","10635"
"24","Total Above 45 Vaccinated with 1st dose","6196652"
"25","Above 45 Vaccinated with 2nd dose on the day","24118"
"26","Total Above 45 Vaccinated with 2nd dose","3069058"
"27","18-44 years age group Vaccinated with 1st dose on the day","24174"
"28","Total 18-44 years age group Vaccinated with 1st dose","8432600"
"29","18-44 years age group Vaccinated with 2nd dose on the day","47919"
"30","Total 18-44 years age group Vaccinated with 2nd dose","3108789"
"31","Total Vaccination 1st dose on the day","34823"
"32","Total Vaccination 2nd dose on the day","72211"
"33","Total Vaccination 1st and 2nd dose on the day","107034"
