"Total No. of Sample Taken Today","51557"
"Total No. of Positive Cases Detected Today (New Omicron Cases: 0)","5746"
"Total Positive Cases under Home Isolation (10-01-2022)","21690"
"Total No. of Samples Sent till date","15071594"
"Total No. of Samples found Positive till date 
Total Omicron Cases:162 (Active – 16, Discharged - 146)","805633 
(M: 490970 
F: 314646 
Transgender: 17)"
"Total Positive COVID-19 Patients Recovered / Discharged till date","768717"
"Total Active COVID-19 Patients","26813"
"No. of Deaths","10080"
"Total No. of People Vaccinated today","232591 
(1st Dose: 112786, 
2nd Dose: 108141 
Precaution 
Dose:11664)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose","21723198"
"Cumulative Coverage of COVID-19 Vaccination – 2nd Dose","15540860"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","23069"
"Cumulative Coverage of Total COVID-19 Vaccination","37287127"
"COVID-19 Today (11-01-2022) Positivity Rate","13.89%"
"COVID-19 Cumulative Positivity Rate","5.36%"
"Recovery Rate","95.42%"
"Fatality Rate","1.25%"
"Tests Per Million Population","594540"
