"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,632+3","15,484+5","102","46-2","8-Nov-21"
"2","Coochbehar","29,382+10","29,165+12","97","120-2","8-Nov-21"
"3","Darjeeling","57,330+20","56,554+23","543","233-3","8-Nov-21"
"4","Kalimpong","7,064+2","6,977+3","54","33-1","8-Nov-21"
"5","Jalpaiguri","42,078+10","41,381+12","578+1","119-3","8-Nov-21"
"6","Uttar Dinajpur","19,950+4","19,625+9","239","86-5","8-Nov-21"
"7","Dakshin Dinajpur","18,082+16","17,721+18","172+1","189-3","8-Nov-21"
"8","Malda","33,499+12","33,213+9","187","99+3","8-Nov-21"
"9","Murshidabad","34,040+5","33,656+5","329","55","8-Nov-21"
"10","Nadia","73,646+40","72,404+36","866+1","376+3","8-Nov-21"
"11","Birbhum","41,315+14","40,875+15","288+1","152-2","8-Nov-21"
"12","Purulia","19,434+1","19,301+2","114","19-1","8-Nov-21"
"13","Bankura","36,490+17","36,022+19","275","193-2","8-Nov-21"
"14","Jhargram","12,192+6","12,107+5","27","58+1","8-Nov-21"
"15","Paschim Medinipur","53,778+22","53,036+22","508","234","8-Nov-21"
"16","Purba Medinipur","63,185+12","62,668+11","397","120+1","8-Nov-21"
"17","Purba Bardhaman","42,181+18","41,780+19","200","201-1","8-Nov-21"
"18","Paschim Bardhaman","57,954+14","57,389+21","356","209-7","8-Nov-21"
"19","Howrah","99,335+69","97,158+62","1,527","650+7","8-Nov-21"
"20","Hooghly","86,814+75","85,209+57","998","607+18","8-Nov-21"
"21","North 24 Parganas","3,30,490+146","3,24,264+130","4,863+4","1,363+12","8-Nov-21"
"22","South 24 Parganas","1,01,534+70","99,552+60","1,348","634+10","8-Nov-21"
"23","Kolkata","3,24,408+202","3,17,107+204","5,181+4","2,120-6","8-Nov-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","15,99,879+788","15,72,711+759","19,252+12","7,916+17",""
