Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
2022-01-14,BR,6541,2,656649,182538,146807,138801,0,39540.0,23.0,13922.0,1292162.0,2015273.0,1056029.0,Araria,89,0,13,,6461,3736,0,382.0,0.0,59.0,,57910.0,27610.0,2806200,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,15424,139,14914,,1543520,963149,0,2022-01-14 23:55:38.229014,119520000,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,775392,12123,729184,63257086,61841054,44370527,0,0.0,0.0
2022-01-14,BR,6541,2,656649,182538,146807,138801,0,39540.0,23.0,13922.0,1292162.0,2015273.0,1056029.0,Arwal,55,0,29,,342,833,0,302.0,0.0,67.0,,19366.0,9138.0,700843,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,7724,109,7349,,409367,292015,0,2022-01-14 23:55:38.229028,119520000,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,775392,12123,729184,63257086,61841054,44370527,0,0.0,0.0
2022-01-14,BR,6541,2,656649,182538,146807,138801,0,39540.0,23.0,13922.0,1292162.0,2015273.0,1056029.0,Aurangabad,48,0,28,,2273,1261,0,478.0,0.0,133.0,,44242.0,10425.0,2511243,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,20568,75,20108,,1582576,1055770,0,2022-01-14 23:55:38.229029,119520000,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,775392,12123,729184,63257086,61841054,44370527,0,0.0,0.0
2022-01-14,BR,6541,2,656649,182538,146807,138801,0,39540.0,23.0,13922.0,1292162.0,2015273.0,1056029.0,Banka,74,0,22,,1592,3825,0,409.0,0.0,84.0,,23575.0,22536.0,2029339,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,7837,112,7362,,1182499,858359,0,2022-01-14 23:55:38.229031,119520000,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,775392,12123,729184,63257086,61841054,44370527,0,0.0,0.0
2022-01-14,BR,6541,2,656649,182538,146807,138801,0,39540.0,23.0,13922.0,1292162.0,2015273.0,1056029.0,Begusarai,258,0,93,,2987,5832,0,1314.0,0.0,513.0,,50768.0,48128.0,2954367,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,28749,561,27198,,1704583,1218837,0,2022-01-14 23:55:38.229032,119520000,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,775392,12123,729184,63257086,61841054,44370527,0,0.0,0.0
2022-01-14,BR,6541,2,656649,182538,146807,138801,0,39540.0,23.0,13922.0,1292162.0,2015273.0,1056029.0,Bhagalpur,230,0,68,,2185,1633,0,1103.0,1.0,270.0,,53825.0,29637.0,3032226,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,27074,354,25788,,1790582,1268259,0,2022-01-14 23:55:38.229034,119520000,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,775392,12123,729184,63257086,61841054,44370527,0,0.0,0.0
2022-01-14,BR,6541,2,656649,182538,146807,138801,0,39540.0,23.0,13922.0,1292162.0,2015273.0,1056029.0,Bhojpur,102,0,52,,2737,3002,0,582.0,0.0,212.0,,52114.0,29547.0,2720155,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,10913,238,10204,,1579529,1106964,0,2022-01-14 23:55:38.229035,119520000,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,775392,12123,729184,63257086,61841054,44370527,0,0.0,0.0
2022-01-14,BR,6541,2,656649,182538,146807,138801,0,39540.0,23.0,13922.0,1292162.0,2015273.0,1056029.0,Buxar,34,0,15,,2250,3438,0,288.0,0.0,95.0,,25347.0,24707.0,1707643,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,9575,217,9145,,1072404,840715,0,2022-01-14 23:55:38.229037,119520000,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,775392,12123,729184,63257086,61841054,44370527,0,0.0,0.0
2022-01-14,BR,6541,2,656649,182538,146807,138801,0,39540.0,23.0,13922.0,1292162.0,2015273.0,1056029.0,Darbhanga,200,0,28,,4597,4326,0,1036.0,1.0,85.0,,72162.0,31615.0,3921971,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,12107,371,10669,,2360557,1742296,0,2022-01-14 23:55:38.229041,119520000,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,775392,12123,729184,63257086,61841054,44370527,0,0.0,0.0
2022-01-14,BR,6541,2,656649,182538,146807,138801,0,39540.0,23.0,13922.0,1292162.0,2015273.0,1056029.0,East Champaran,102,0,25,,10752,7763,0,631.0,1.0,91.0,,104333.0,43406.0,5082868,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,19710,528,18612,,2935006,2500957,0,2022-01-14 23:55:38.229067,119520000,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,775392,12123,729184,63257086,61841054,44370527,0,0.0,0.0
2022-01-14,BR,6541,2,656649,182538,146807,138801,0,39540.0,23.0,13922.0,1292162.0,2015273.0,1056029.0,Gaya,132,0,248,,7549,11993,0,1351.0,1.0,1237.0,,97219.0,68980.0,4379383,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,36426,366,35058,,2748489,1656587,0,2022-01-14 23:55:38.229043,119520000,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,775392,12123,729184,63257086,61841054,44370527,0,0.0,0.0
2022-01-14,BR,6541,2,656649,182538,146807,138801,0,39540.0,23.0,13922.0,1292162.0,2015273.0,1056029.0,Gopalganj,52,0,15,,4237,2937,0,210.0,0.0,46.0,,53099.0,28688.0,2558037,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,16918,256,16486,,1512655,1149851,0,2022-01-14 23:55:38.229044,119520000,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,775392,12123,729184,63257086,61841054,44370527,0,0.0,0.0
2022-01-14,BR,6541,2,656649,182538,146807,138801,0,39540.0,23.0,13922.0,1292162.0,2015273.0,1056029.0,Jamui,89,0,55,,10239,1986,0,824.0,1.0,268.0,,50697.0,29869.0,1756078,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,10334,119,9582,,1009089,705865,0,2022-01-14 23:55:38.229045,119520000,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,775392,12123,729184,63257086,61841054,44370527,0,0.0,0.0
2022-01-14,BR,6541,2,656649,182538,146807,138801,0,39540.0,23.0,13922.0,1292162.0,2015273.0,1056029.0,Jehanabad,106,0,64,,1180,1446,0,714.0,0.0,338.0,,20197.0,13714.0,1124176,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,11664,244,10887,,639658,416495,0,2022-01-14 23:55:38.229047,119520000,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,775392,12123,729184,63257086,61841054,44370527,0,0.0,0.0
2022-01-14,BR,6541,2,656649,182538,146807,138801,0,39540.0,23.0,13922.0,1292162.0,2015273.0,1056029.0,Kaimur,69,0,25,,1853,1203,0,272.0,0.0,28.0,,27874.0,19401.0,1626900,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,5274,147,4865,,936766,746570,0,2022-01-14 23:55:38.229049,119520000,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,775392,12123,729184,63257086,61841054,44370527,0,0.0,0.0
2022-01-14,BR,6541,2,656649,182538,146807,138801,0,39540.0,23.0,13922.0,1292162.0,2015273.0,1056029.0,Katihar,124,0,63,,4347,11501,0,559.0,0.0,166.0,,60698.0,77490.0,3068149,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,18842,268,18058,,1800265,1258211,0,2022-01-14 23:55:38.229050,119520000,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,775392,12123,729184,63257086,61841054,44370527,0,0.0,0.0
2022-01-14,BR,6541,2,656649,182538,146807,138801,0,39540.0,23.0,13922.0,1292162.0,2015273.0,1056029.0,Khagaria,41,0,8,,431,832,0,213.0,0.0,56.0,,18897.0,13482.0,1657599,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,10306,164,9977,,914320,648811,0,2022-01-14 23:55:38.229051,119520000,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,775392,12123,729184,63257086,61841054,44370527,0,0.0,0.0
2022-01-14,BR,6541,2,656649,182538,146807,138801,0,39540.0,23.0,13922.0,1292162.0,2015273.0,1056029.0,Kishanganj,60,0,40,,2810,2878,0,454.0,0.0,107.0,,26182.0,15662.0,1690948,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,10679,105,10152,,899135,627045,0,2022-01-14 23:55:38.229052,119520000,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,775392,12123,729184,63257086,61841054,44370527,0,0.0,0.0
2022-01-14,BR,6541,2,656649,182538,146807,138801,0,39540.0,23.0,13922.0,1292162.0,2015273.0,1056029.0,Lakhisarai,51,0,40,,332,112,0,321.0,0.0,164.0,,20540.0,6526.0,1000717,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,8149,102,7860,,570607,417319,0,2022-01-14 23:55:38.229054,119520000,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,775392,12123,729184,63257086,61841054,44370527,0,0.0,0.0
2022-01-14,BR,6541,2,656649,182538,146807,138801,0,39540.0,23.0,13922.0,1292162.0,2015273.0,1056029.0,Madhepura,139,0,13,,2531,2155,0,627.0,0.0,73.0,,30165.0,14682.0,1994618,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,13210,111,12516,,1133969,795577,0,2022-01-14 23:55:38.229055,119520000,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,775392,12123,729184,63257086,61841054,44370527,0,0.0,0.0
2022-01-14,BR,6541,2,656649,182538,146807,138801,0,39540.0,23.0,13922.0,1292162.0,2015273.0,1056029.0,Madhubani,142,0,35,,5159,3842,0,650.0,0.0,117.0,,78448.0,33850.0,4476044,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,19120,387,18117,,2493483,1808115,0,2022-01-14 23:55:38.229056,119520000,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,775392,12123,729184,63257086,61841054,44370527,0,0.0,0.0
2022-01-14,BR,6541,2,656649,182538,146807,138801,0,39540.0,23.0,13922.0,1292162.0,2015273.0,1056029.0,Munger,300,0,19,,2877,1970,0,962.0,0.0,157.0,,22030.0,7315.0,1359054,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,16213,272,15034,,904262,687706,0,2022-01-14 23:55:38.229057,119520000,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,775392,12123,729184,63257086,61841054,44370527,0,0.0,0.0
2022-01-14,BR,6541,2,656649,182538,146807,138801,0,39540.0,23.0,13922.0,1292162.0,2015273.0,1056029.0,Muzaffarpur,427,0,140,,6657,6962,0,1941.0,0.0,652.0,,94710.0,62561.0,4778610,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,33745,621,31466,,2803220,1920650,0,2022-01-14 23:55:38.229059,119520000,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,775392,12123,729184,63257086,61841054,44370527,0,0.0,0.0
2022-01-14,BR,6541,2,656649,182538,146807,138801,0,39540.0,23.0,13922.0,1292162.0,2015273.0,1056029.0,Nalanda,136,0,112,,5797,2656,0,1123.0,0.0,289.0,,53866.0,13189.0,2872523,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,24723,468,23341,,1851998,1281875,0,2022-01-14 23:55:38.229060,119520000,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,775392,12123,729184,63257086,61841054,44370527,0,0.0,0.0
2022-01-14,BR,6541,2,656649,182538,146807,138801,0,39540.0,23.0,13922.0,1292162.0,2015273.0,1056029.0,Nawada,39,1,58,,1668,1619,0,323.0,1.0,184.0,,38725.0,19620.0,2216653,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,10722,256,10303,,1319681,934023,0,2022-01-14 23:55:38.229062,119520000,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,775392,12123,729184,63257086,61841054,44370527,0,0.0,0.0
2022-01-14,BR,6541,2,656649,182538,146807,138801,0,39540.0,23.0,13922.0,1292162.0,2015273.0,1056029.0,Patna,2138,0,1956,,4600,3521,0,15369.0,12.0,6504.0,,113476.0,32560.0,5772804,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,167633,2804,150902,,3894068,3212756,0,2022-01-14 23:55:38.229065,119520000,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,775392,12123,729184,63257086,61841054,44370527,0,0.0,0.0
2022-01-14,BR,6541,2,656649,182538,146807,138801,0,39540.0,23.0,13922.0,1292162.0,2015273.0,1056029.0,Purnia,199,1,15,,8309,4024,0,672.0,2.0,81.0,,79691.0,21760.0,3273127,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,25150,228,24302,,2059494,1403772,0,2022-01-14 23:55:38.229068,119520000,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,775392,12123,729184,63257086,61841054,44370527,0,0.0,0.0
2022-01-14,BR,6541,2,656649,182538,146807,138801,0,39540.0,23.0,13922.0,1292162.0,2015273.0,1056029.0,Rohtas,77,0,32,,2492,7131,0,474.0,0.0,161.0,,69351.0,48355.0,2962593,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,14537,271,13905,,1775471,1276735,0,2022-01-14 23:55:38.229069,119520000,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,775392,12123,729184,63257086,61841054,44370527,0,0.0,0.0
2022-01-14,BR,6541,2,656649,182538,146807,138801,0,39540.0,23.0,13922.0,1292162.0,2015273.0,1056029.0,Saharsa,167,0,71,,3814,3505,0,857.0,1.0,141.0,,37744.0,17876.0,1897102,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,18569,193,17589,,1197333,796717,0,2022-01-14 23:55:38.229070,119520000,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,775392,12123,729184,63257086,61841054,44370527,0,0.0,0.0
2022-01-14,BR,6541,2,656649,182538,146807,138801,0,39540.0,23.0,13922.0,1292162.0,2015273.0,1056029.0,Samastipur,228,0,180,,1729,2249,0,1491.0,0.0,499.0,,81552.0,30691.0,4254782,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,21627,259,20305,,2463364,1697287,0,2022-01-14 23:55:38.229072,119520000,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,775392,12123,729184,63257086,61841054,44370527,0,0.0,0.0
2022-01-14,BR,6541,2,656649,182538,146807,138801,0,39540.0,23.0,13922.0,1292162.0,2015273.0,1056029.0,Saran,118,0,68,,7878,8747,0,938.0,1.0,227.0,,100094.0,48986.0,3943098,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,24331,256,23253,,2367642,1667237,0,2022-01-14 23:55:38.229073,119520000,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,775392,12123,729184,63257086,61841054,44370527,0,0.0,0.0
2022-01-14,BR,6541,2,656649,182538,146807,138801,0,39540.0,23.0,13922.0,1292162.0,2015273.0,1056029.0,Sheikhpura,6,0,12,,712,430,0,81.0,0.0,40.0,,14232.0,3956.0,634927,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,7798,105,7638,,355030,258138,0,2022-01-14 23:55:38.229074,119520000,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,775392,12123,729184,63257086,61841054,44370527,0,0.0,0.0
2022-01-14,BR,6541,2,656649,182538,146807,138801,0,39540.0,23.0,13922.0,1292162.0,2015273.0,1056029.0,Sheohar,5,0,2,,600,1195,0,54.0,0.0,28.0,,9345.0,11604.0,656916,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,4470,52,4381,,359994,284693,0,2022-01-14 23:55:38.229076,119520000,2022-01-14 23:55:00+05:30,https://twitter.com/BiharHealthDept,,775392,12123,729184,63257086,61841054,44370527,0,0.0,0.0
