Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
2022-01-14,AR,89,0,28,706,863,231,0,765.0,0.0,55.0,6984.0,26771.0,7673.0,Anjaw,0,0,0,0,0,0,0,0.0,0.0,0.0,,172.0,81.0,21089,2022-01-14 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,1068,3,1065,21040,12599,9806,0,2022-01-14 23:55:30.309799,1504000,2022-01-14 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,56227,282,55108,1202438,850880,663263,0,0.0,0.0
2022-01-14,AR,89,0,28,706,863,231,0,765.0,0.0,55.0,6984.0,26771.0,7673.0,Changlang,13,0,2,107,165,41,0,62.0,0.0,3.0,,4403.0,1144.0,147951,2022-01-14 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,3872,22,3790,80026,100980,75877,0,2022-01-14 23:55:30.309822,1504000,2022-01-14 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,56227,282,55108,1202438,850880,663263,0,0.0,0.0
2022-01-14,AR,89,0,28,706,863,231,0,765.0,0.0,55.0,6984.0,26771.0,7673.0,East Kameng,0,0,0,0,67,0,0,2.0,0.0,0.0,,706.0,101.0,78413,2022-01-14 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,1096,0,1094,52790,24531,19160,0,2022-01-14 23:55:30.309827,1504000,2022-01-14 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,56227,282,55108,1202438,850880,663263,0,0.0,0.0
2022-01-14,AR,89,0,28,706,863,231,0,765.0,0.0,55.0,6984.0,26771.0,7673.0,East Siang,0,0,2,0,0,0,0,21.0,0.0,2.0,,2784.0,620.0,99019,2022-01-14 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,3251,17,3208,62477,60476,47432,0,2022-01-14 23:55:30.309826,1504000,2022-01-14 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,56227,282,55108,1202438,850880,663263,0,0.0,0.0
2022-01-14,AR,89,0,28,706,863,231,0,765.0,0.0,55.0,6984.0,26771.0,7673.0,Kamle,0,0,0,0,87,37,0,1.0,0.0,0.0,,392.0,170.0,22256,2022-01-14 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,513,0,512,6584,7936,5055,0,2022-01-14 23:55:30.309829,1504000,2022-01-14 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,56227,282,55108,1202438,850880,663263,0,0.0,0.0
2022-01-14,AR,89,0,28,706,863,231,0,765.0,0.0,55.0,6984.0,26771.0,7673.0,Kra Daadi,0,0,0,0,0,0,0,0.0,0.0,0.0,,98.0,41.0,0,2022-01-14 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,270,0,270,6071,6598,4238,0,2022-01-14 23:55:30.309832,1504000,2022-01-14 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,56227,282,55108,1202438,850880,663263,0,0.0,0.0
2022-01-14,AR,89,0,28,706,863,231,0,765.0,0.0,55.0,6984.0,26771.0,7673.0,Kurung Kumey,0,0,0,0,21,18,0,2.0,0.0,0.0,,185.0,77.0,89717,2022-01-14 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,513,1,510,9182,10520,7099,0,2022-01-14 23:55:30.309833,1504000,2022-01-14 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,56227,282,55108,1202438,850880,663263,0,0.0,0.0
2022-01-14,AR,89,0,28,706,863,231,0,765.0,0.0,55.0,6984.0,26771.0,7673.0,Lepa Rada,0,0,0,0,27,22,0,4.0,0.0,0.0,,413.0,125.0,0,2022-01-14 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,880,3,873,16892,14276,11412,0,2022-01-14 23:55:30.309835,1504000,2022-01-14 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,56227,282,55108,1202438,850880,663263,0,0.0,0.0
2022-01-14,AR,89,0,28,706,863,231,0,765.0,0.0,55.0,6984.0,26771.0,7673.0,Lohit,6,0,7,19,0,0,0,47.0,0.0,11.0,,1066.0,327.0,145538,2022-01-14 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,2963,27,2875,50359,34837,28131,0,2022-01-14 23:55:30.309836,1504000,2022-01-14 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,56227,282,55108,1202438,850880,663263,0,0.0,0.0
2022-01-14,AR,89,0,28,706,863,231,0,765.0,0.0,55.0,6984.0,26771.0,7673.0,Longding,0,0,0,0,121,19,0,2.0,0.0,0.0,,1352.0,345.0,60000,2022-01-14 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,754,2,750,20012,21936,11241,0,2022-01-14 23:55:30.309838,1504000,2022-01-14 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,56227,282,55108,1202438,850880,663263,0,0.0,0.0
