"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","839","1650","44572","56","4180","48752","574"
"Bageshwar","311","519","23847","7","2020","25867","576"
"Chamoli","739","432","27078","88","2894","29972","1273"
"Champawat","1192","1741","36113","29","1760","37873","1463"
"Dehradun","6736","6182","250457","212","30962","281419","3245"
"Haridwar","4562","4737","247091","87","12334","259425","1254"
"Nainital","1355","1448","45532","47","10947","56479","551"
"Pauri Garhwal","1214","1685","47874","74","4968","52842","532"
"Pithoragarh","504","495","25016","21","2346","27362","871"
"Rudraprayag","193","373","18196","14","2586","20782","155"
"Tehri Garhwal","453","394","18701","26","2216","20917","634"
"US Nagar","1698","1815","86282","38","8569","94851","229"
"Uttarkashi","341","585","19836","17","1495","21331","393"
"Total","20137","22056","890595","716","87277","977872","11750"
