,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,2021-11-02,CT,22,2,25,0,25166,45064,0,198.0,7.0,145.0,,296582.0,478427.0,Balod,1,0,0,,369,628,0,4.0,0.0,0.0,,4816.0,7660.0,826165,2021-11-02 08:00,https://twitter.com/HealthCgGov,,27280,396,26880,,538249,272957,2021-11-03 09:49,28724000,2021-11-02 08:00,https://twitter.com/HealthCgGov,,1006096,13580,992221,,14892622,7425455,0,0,0,0,0
1,1,1,1,2021-11-02,CT,22,2,25,0,25166,45064,0,198.0,7.0,145.0,,296582.0,478427.0,Baloda Bazar,0,0,0,,99,210,0,0.0,0.0,3.0,,16453.0,10431.0,1305343,2021-11-02 08:00,https://twitter.com/HealthCgGov,,43085,471,42612,,617918,212241,2021-11-03 09:49,28724000,2021-11-02 08:00,https://twitter.com/HealthCgGov,,1006096,13580,992221,,14892622,7425455,0,0,0,0,0
2,2,2,2,2021-11-02,CT,22,2,25,0,25166,45064,0,198.0,7.0,145.0,,296582.0,478427.0,Balrampur,0,0,0,,1437,879,0,0.0,0.0,2.0,,21066.0,14635.0,598855,2021-11-02 08:00,https://twitter.com/HealthCgGov,,20302,118,20184,,307455,113884,2021-11-03 09:49,28724000,2021-11-02 08:00,https://twitter.com/HealthCgGov,,1006096,13580,992221,,14892622,7425455,0,0,0,0,0
3,3,3,3,2021-11-02,CT,22,2,25,0,25166,45064,0,198.0,7.0,145.0,,296582.0,478427.0,Bametara,0,0,0,,91,112,0,2.0,0.0,0.0,,8720.0,4941.0,197035,2021-11-02 08:00,https://twitter.com/HealthCgGov,,19964,236,19726,,405662,133154,2021-11-03 09:49,28724000,2021-11-02 08:00,https://twitter.com/HealthCgGov,,1006096,13580,992221,,14892622,7425455,0,0,0,0,0
4,4,4,4,2021-11-02,CT,22,2,25,0,25166,45064,0,198.0,7.0,145.0,,296582.0,478427.0,Bastar,0,0,1,,460,455,0,15.0,0.0,7.0,,6789.0,6044.0,1302253,2021-11-02 08:00,https://twitter.com/HealthCgGov,,21066,188,20850,,444391,179520,2021-11-03 09:49,28724000,2021-11-02 08:00,https://twitter.com/HealthCgGov,,1006096,13580,992221,,14892622,7425455,0,0,0,0,0
5,5,5,5,2021-11-02,CT,22,2,25,0,25166,45064,0,198.0,7.0,145.0,,296582.0,478427.0,Bijapur,0,0,0,,16,26,0,5.0,0.0,3.0,,886.0,710.0,229832,2021-11-02 08:00,https://twitter.com/HealthCgGov,,8324,55,8264,,103342,44313,2021-11-03 09:49,28724000,2021-11-02 08:00,https://twitter.com/HealthCgGov,,1006096,13580,992221,,14892622,7425455,0,0,0,0,0
6,6,6,6,2021-11-02,CT,22,2,25,0,25166,45064,0,198.0,7.0,145.0,,296582.0,478427.0,Bilaspur,3,0,1,,2007,8188,0,16.0,3.0,9.0,,17092.0,53800.0,1961922,2021-11-02 08:00,https://twitter.com/HealthCgGov,,65685,1211,64451,,1036021,541501,2021-11-03 09:49,28724000,2021-11-02 08:00,https://twitter.com/HealthCgGov,,1006096,13580,992221,,14892622,7425455,0,0,0,0,0
7,7,7,7,2021-11-02,CT,22,2,25,0,25166,45064,0,198.0,7.0,145.0,,296582.0,478427.0,Dakshin Bastar Dantewada,1,0,0,,78,737,0,9.0,0.0,2.0,,2218.0,6424.0,533638,2021-11-02 08:00,https://twitter.com/HealthCgGov,,10846,25,10809,,158653,82661,2021-11-03 09:49,28724000,2021-11-02 08:00,https://twitter.com/HealthCgGov,,1006096,13580,992221,,14892622,7425455,0,0,0,0,0
8,8,8,8,2021-11-02,CT,22,2,25,0,25166,45064,0,198.0,7.0,145.0,,296582.0,478427.0,Dhamtari,0,0,0,,82,199,0,1.0,0.0,2.0,,3596.0,4400.0,799199,2021-11-02 08:00,https://twitter.com/HealthCgGov,,27239,545,26690,,509892,224852,2021-11-03 09:49,28724000,2021-11-02 08:00,https://twitter.com/HealthCgGov,,1006096,13580,992221,,14892622,7425455,0,0,0,0,0
9,9,9,9,2021-11-02,CT,22,2,25,0,25166,45064,0,198.0,7.0,145.0,,296582.0,478427.0,Durg,6,0,5,,272,719,0,31.0,1.0,31.0,,11316.0,16156.0,3343079,2021-11-02 08:00,https://twitter.com/HealthCgGov,,96889,1798,95046,,1012898,526703,2021-11-03 09:49,28724000,2021-11-02 08:00,https://twitter.com/HealthCgGov,,1006096,13580,992221,,14892622,7425455,0,0,0,0,0
