,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
0,2022-07-08,UT,Almora,,,1020 cases were recorded as Migrated / Others,16795,200,15569,322085.0,2022-07-09T12:53:39.817610+05:30,,,9553 cases were recorded as Migrated / Others,439070,7697,421193,10016702.0,1020,9553
1,2022-07-08,UT,Bageshwar,,,116 cases were recorded as Migrated / Others,7867,61,7684,258061.0,2022-07-09T12:53:39.817610+05:30,,,9553 cases were recorded as Migrated / Others,439070,7697,421193,10016702.0,116,9553
2,2022-07-08,UT,Chamoli,,,313 cases were recorded as Migrated / Others,15486,65,15096,358308.0,2022-07-09T12:53:39.817610+05:30,,,9553 cases were recorded as Migrated / Others,439070,7697,421193,10016702.0,313,9553
3,2022-07-08,UT,Champawat,,,209 cases were recorded as Migrated / Others,9597,54,9331,338077.0,2022-07-09T12:53:39.817610+05:30,,,9553 cases were recorded as Migrated / Others,439070,7697,421193,10016702.0,209,9553
4,2022-07-08,UT,Dehradun,,,970 cases were recorded as Migrated / Others,146760,3704,141735,2452391.0,2022-07-09T12:53:39.817610+05:30,,,9553 cases were recorded as Migrated / Others,439070,7697,421193,10016702.0,970,9553
5,2022-07-08,UT,Haridwar,,,1633 cases were recorded as Migrated / Others,64891,1050,62151,2590449.0,2022-07-09T12:53:39.817610+05:30,,,9553 cases were recorded as Migrated / Others,439070,7697,421193,10016702.0,1633,9553
6,2022-07-08,UT,Nainital,,,197 cases were recorded as Migrated / Others,50886,976,49596,719470.0,2022-07-09T12:53:39.817610+05:30,,,9553 cases were recorded as Migrated / Others,439070,7697,421193,10016702.0,197,9553
7,2022-07-08,UT,Pauri Garhwal,,,1676 cases were recorded as Migrated / Others,23050,333,21030,532611.0,2022-07-09T12:53:39.817610+05:30,,,9553 cases were recorded as Migrated / Others,439070,7697,421193,10016702.0,1676,9553
8,2022-07-08,UT,Pithoragarh,,,246 cases were recorded as Migrated / Others,12868,186,12424,288038.0,2022-07-09T12:53:39.817610+05:30,,,9553 cases were recorded as Migrated / Others,439070,7697,421193,10016702.0,246,9553
9,2022-07-08,UT,Rudraprayag,,,289 cases were recorded as Migrated / Others,11523,108,11125,240656.0,2022-07-09T12:53:39.817610+05:30,,,9553 cases were recorded as Migrated / Others,439070,7697,421193,10016702.0,289,9553
10,2022-07-08,UT,Tehri Garhwal,,,1257 cases were recorded as Migrated / Others,18248,115,16867,364261.0,2022-07-09T12:53:39.817610+05:30,,,9553 cases were recorded as Migrated / Others,439070,7697,421193,10016702.0,1257,9553
11,2022-07-08,UT,Udham Singh Nagar,,,1106 cases were recorded as Migrated / Others,46829,766,44921,1151006.0,2022-07-09T12:53:39.817610+05:30,,,9553 cases were recorded as Migrated / Others,439070,7697,421193,10016702.0,1106,9553
12,2022-07-08,UT,Uttarkashi,,,521 cases were recorded as Migrated / Others,14270,79,13664,401289.0,2022-07-09T12:53:39.817610+05:30,,,9553 cases were recorded as Migrated / Others,439070,7697,421193,10016702.0,521,9553
