"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,786+1","15,655+4","102","29-3","29-Dec-21"
"2","Coochbehar","29,908+6","29,713+14","99","96-8","29-Dec-21"
"3","Darjeeling","58,461+27","57,698+30","553+2","210-5","29-Dec-21"
"4","Kalimpong","7,172+3","7,097+3","54","21","29-Dec-21"
"5","Jalpaiguri","42,765+12","42,034+20","592","139-8","29-Dec-21"
"6","Uttar Dinajpur","20,177+7","19,890+6","241","46+1","29-Dec-21"
"7","Dakshin Dinajpur","18,717+24","18,454+10","176","87+14","29-Dec-21"
"8","Malda","33,909+14","33,637+11","188","84+3","29-Dec-21"
"9","Murshidabad","34,267+6","33,890+6","331","46","29-Dec-21"
"10","Nadia","75,004+36","73,813+41","903","288-5","29-Dec-21"
"11","Birbhum","42,099+20","41,624+26","295","180-6","29-Dec-21"
"12","Purulia","19,536+8","19,393+3","114","29+5","29-Dec-21"
"13","Bankura","37,038+14","36,663+14","276","99","29-Dec-21"
"14","Jhargram","12,383+5","12,316+6","27","40-1","29-Dec-21"
"15","Paschim Medinipur","54,448+29","53,773+21","513+1","162+7","29-Dec-21"
"16","Purba Medinipur","63,599+16","63,110+11","404","85+5","29-Dec-21"
"17","Purba Bardhaman","42,830+19","42,502+16","209","119+3","29-Dec-21"
"18","Paschim Bardhaman","59,144+121","58,418+38","366","360+83","29-Dec-21"
"19","Howrah","1,01,750+158","99,612+69","1,548","590+89","29-Dec-21"
"20","Hooghly","89,425+91","87,850+72","1,039+2","536+17","29-Dec-21"
"21","North 24 Parganas","3,36,595+315","3,30,188+173","5,014+2","1,393+140","29-Dec-21"
"22","South 24 Parganas","1,04,142+106","1,02,205+70","1,395+1","542+35","29-Dec-21"
"23","Kolkata","3,35,813+1,090","3,26,903+403","5,315+4","3,595+683","29-Dec-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","16,35,034+2,128","16,06,501+1,067","19,757+12","8,776+1,049",""
