,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2022-01-13,UT,3005,2,977,27535,15663,20405,13611,243,13126.0,12.0,3921.0,140260.0,186155.0,160214.0,62353.0,Almora,103,0,4,2014,489,1049,0,1,354.0,0.0,87.0,11546.0,10733.0,5400.0,0,621927,,,710 cases were recorded as Migrated / Others,12644,197,11515,265987.0,415713,307126,0,710,2022-01-22T02:37:44.984068+05:30,11141000,,,7176 cases were recorded as Migrated / Others,360224,7435,335677,8756453,8305934,6681563,62353,7176,682.0,68.0
1,1,1,1,2022-01-13,UT,3005,2,977,27535,15663,20405,13611,243,13126.0,12.0,3921.0,140260.0,186155.0,160214.0,62353.0,Bageshwar,59,0,2,798,265,103,0,3,130.0,0.0,34.0,4061.0,3703.0,520.0,0,259840,,,37 cases were recorded as Migrated / Others,5916,61,5718,225929.0,202934,160120,0,37,2022-01-22T02:37:44.984068+05:30,11141000,,,7176 cases were recorded as Migrated / Others,360224,7435,335677,8756453,8305934,6681563,62353,7176,682.0,12.0
2,2,2,2,2022-01-13,UT,3005,2,977,27535,15663,20405,13611,243,13126.0,12.0,3921.0,140260.0,186155.0,160214.0,62353.0,Chamoli,71,0,0,920,545,358,0,2,185.0,0.0,0.0,4225.0,4741.0,2606.0,0,391114,,,220 cases were recorded as Migrated / Others,12450,62,11983,312599.0,295263,258273,0,220,2022-01-22T02:37:44.984068+05:30,11141000,,,7176 cases were recorded as Migrated / Others,360224,7435,335677,8756453,8305934,6681563,62353,7176,682.0,8.0
3,3,3,3,2022-01-13,UT,3005,2,977,27535,15663,20405,13611,243,13126.0,12.0,3921.0,140260.0,186155.0,160214.0,62353.0,Champawat,35,0,0,1193,569,288,0,5,258.0,0.0,13.0,8744.0,5558.0,4105.0,0,259315,,,209 cases were recorded as Migrated / Others,7954,53,7450,285976.0,199840,164062,0,209,2022-01-22T02:37:44.984068+05:30,11141000,,,7176 cases were recorded as Migrated / Others,360224,7435,335677,8756453,8305934,6681563,62353,7176,682.0,20.0
4,4,4,4,2022-01-13,UT,3005,2,977,27535,15663,20405,13611,243,13126.0,12.0,3921.0,140260.0,186155.0,160214.0,62353.0,Dehradun,1224,1,217,6469,5746,4363,0,118,5384.0,8.0,1622.0,31274.0,52462.0,29940.0,0,1698560,,,667 cases were recorded as Migrated / Others,119197,3538,110605,2080256.0,1663247,1343383,0,667,2022-01-22T02:37:44.984068+05:30,11141000,,,7176 cases were recorded as Migrated / Others,360224,7435,335677,8756453,8305934,6681563,62353,7176,682.0,40.0
5,5,5,5,2022-01-13,UT,3005,2,977,27535,15663,20405,13611,243,13126.0,12.0,3921.0,140260.0,186155.0,160214.0,62353.0,Haridwar,426,0,123,7373,1779,5880,0,16,2034.0,0.0,540.0,31661.0,18425.0,55828.0,0,1927029,,,1429 cases were recorded as Migrated / Others,53893,1025,49757,2323401.0,1598914,1309344,0,1429,2022-01-22T02:37:44.984068+05:30,11141000,,,7176 cases were recorded as Migrated / Others,360224,7435,335677,8756453,8305934,6681563,62353,7176,682.0,24.0
6,6,6,6,2022-01-13,UT,3005,2,977,27535,15663,20405,13611,243,13126.0,12.0,3921.0,140260.0,186155.0,160214.0,62353.0,Nainital,431,1,439,2257,1633,1858,0,42,2302.0,2.0,961.0,12261.0,24384.0,13440.0,0,955128,,,147 cases were recorded as Migrated / Others,41996,949,39284,633662.0,812664,643467,0,147,2022-01-22T02:37:44.984068+05:30,11141000,,,7176 cases were recorded as Migrated / Others,360224,7435,335677,8756453,8305934,6681563,62353,7176,682.0,0.0
7,7,7,7,2022-01-13,UT,3005,2,977,27535,15663,20405,13611,243,13126.0,12.0,3921.0,140260.0,186155.0,160214.0,62353.0,Pauri Garhwal,106,0,7,1429,476,843,0,10,533.0,2.0,7.0,7474.0,12489.0,5533.0,0,686527,,,1183 cases were recorded as Migrated / Others,18527,317,16736,443424.0,481666,351756,0,1183,2022-01-22T02:37:44.984068+05:30,11141000,,,7176 cases were recorded as Migrated / Others,360224,7435,335677,8756453,8305934,6681563,62353,7176,682.0,296.0
8,8,8,8,2022-01-13,UT,3005,2,977,27535,15663,20405,13611,243,13126.0,12.0,3921.0,140260.0,186155.0,160214.0,62353.0,Pithoragarh,44,0,0,72,722,1112,0,13,257.0,0.0,8.0,4424.0,8435.0,4593.0,0,485993,,,135 cases were recorded as Migrated / Others,10589,182,10019,251291.0,350321,277841,0,135,2022-01-22T02:37:44.984068+05:30,11141000,,,7176 cases were recorded as Migrated / Others,360224,7435,335677,8756453,8305934,6681563,62353,7176,682.0,17.0
9,9,9,9,2022-01-13,UT,3005,2,977,27535,15663,20405,13611,243,13126.0,12.0,3921.0,140260.0,186155.0,160214.0,62353.0,Rudraprayag,20,0,0,428,119,166,0,1,80.0,0.0,2.0,2635.0,737.0,7811.0,0,236857,,,180 cases were recorded as Migrated / Others,8888,106,8542,214553.0,185117,146918,0,180,2022-01-22T02:37:44.984068+05:30,11141000,,,7176 cases were recorded as Migrated / Others,360224,7435,335677,8756453,8305934,6681563,62353,7176,682.0,18.0
