"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","18,264+90","17,739+90","107","418","31-Jan-22"
"2","Coochbehar","33,455+114","32,720+143","101","634-29","31-Jan-22"
"3","Darjeeling","68,093+86","66,433+276","575+2","1,085-192","31-Jan-22"
"4","Kalimpong","8,288+15","8,083+36","57","148-21","31-Jan-22"
"5","Jalpaiguri","48,727+110","47,334+183","620+1","773-74","31-Jan-22"
"6","Uttar Dinajpur","24,816+20","24,185+97","258","373-77","31-Jan-22"
"7","Dakshin Dinajpur","22,609+43","22,013+101","185+1","411-59","31-Jan-22"
"8","Malda","43,813+108","42,800+196","194+1","819-89","31-Jan-22"
"9","Murshidabad","41,208+73","40,339+126","342+2","527-55","31-Jan-22"
"10","Nadia","86,527+66","84,670+239","926+2","931-175","31-Jan-22"
"11","Birbhum","56,958+54","55,576+274","334","1,048-220","31-Jan-22"
"12","Purulia","23,963+21","23,533+80","120","310-59","31-Jan-22"
"13","Bankura","43,252+84","42,358+147","277","617-63","31-Jan-22"
"14","Jhargram","15,356+22","15,089+59","30","237-37","31-Jan-22"
"15","Paschim Medinipur","61,914+50","60,793+151","520","601-101","31-Jan-22"
"16","Purba Medinipur","67,461+69","66,690+78","420","351-9","31-Jan-22"
"17","Purba Bardhaman","54,876+58","53,811+214","229","836-156","31-Jan-22"
"18","Paschim Bardhaman","75,034+71","73,848+199","392","794-128","31-Jan-22"
"19","Howrah","1,24,407+87","1,21,779+252","1,630+4","998-169","31-Jan-22"
"20","Hooghly","1,07,272+138","1,05,033+277","1,095+2","1,144-141","31-Jan-22"
"21","North 24 Parganas","4,00,223+234","3,91,708+839","5,240+9","3,275-614","31-Jan-22"
"22","South 24 Parganas","1,26,314+136","1,23,307+387","1,467+3","1,540-254","31-Jan-22"
"23","Kolkata","4,44,634+265","4,34,832+1,104","5,530+6","4,272-845","31-Jan-22"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","19,97,530+2,014","19,54,736+5,548","20,652+33","22,142-3,567",""
