,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,2021-12-21,BR,3,1,9,172208,76082,319309,27,38.0,3.0,50.0,1121495.0,577968.0,2703401.0,Araria,0,0,0,,1407,2854,1,0.0,0.0,0.0,,15427.0,41244.0,2806200,2021-12-21 22:48:00+05:30,https://twitter.com/BiharHealthDept,,14980,139,14841,,1428520,795783,2021-12-21 22:48:40,119520000,2021-12-21 22:48:00+05:30,https://twitter.com/BiharHealthDept,,726379,12094,714207,59344418,56782607,37439651,0,0,0,0,0
1,1,1,1,1,2021-12-21,BR,3,1,9,172208,76082,319309,27,38.0,3.0,50.0,1121495.0,577968.0,2703401.0,Arwal,0,0,0,,690,2166,0,0.0,0.0,0.0,,4481.0,14541.0,700843,2021-12-21 22:48:00+05:30,https://twitter.com/BiharHealthDept,,7381,109,7272,,374322,234721,2021-12-21 22:48:40,119520000,2021-12-21 22:48:00+05:30,https://twitter.com/BiharHealthDept,,726379,12094,714207,59344418,56782607,37439651,0,0,0,0,0
2,2,2,2,2,2021-12-21,BR,3,1,9,172208,76082,319309,27,38.0,3.0,50.0,1121495.0,577968.0,2703401.0,Aurangabad,0,0,0,,711,2594,0,0.0,0.0,0.0,,7814.0,49989.0,2511243,2021-12-21 22:48:00+05:30,https://twitter.com/BiharHealthDept,,20011,75,19936,,1472985,909444,2021-12-21 22:48:40,119520000,2021-12-21 22:48:00+05:30,https://twitter.com/BiharHealthDept,,726379,12094,714207,59344418,56782607,37439651,0,0,0,0,0
3,3,3,3,3,2021-12-21,BR,3,1,9,172208,76082,319309,27,38.0,3.0,50.0,1121495.0,577968.0,2703401.0,Banka,0,0,0,,980,6417,0,0.0,0.0,0.0,,7466.0,59864.0,2029339,2021-12-21 22:48:00+05:30,https://twitter.com/BiharHealthDept,,7379,112,7267,,1122525,738863,2021-12-21 22:48:40,119520000,2021-12-21 22:48:00+05:30,https://twitter.com/BiharHealthDept,,726379,12094,714207,59344418,56782607,37439651,0,0,0,0,0
4,4,4,4,4,2021-12-21,BR,3,1,9,172208,76082,319309,27,38.0,3.0,50.0,1121495.0,577968.0,2703401.0,Begusarai,0,0,0,,2367,14523,0,0.0,0.0,0.0,,16314.0,136882.0,2954367,2021-12-21 22:48:00+05:30,https://twitter.com/BiharHealthDept,,27219,561,26655,,1581604,1007477,2021-12-21 22:48:40,119520000,2021-12-21 22:48:00+05:30,https://twitter.com/BiharHealthDept,,726379,12094,714207,59344418,56782607,37439651,0,0,0,0,0
5,5,5,5,5,2021-12-21,BR,3,1,9,172208,76082,319309,27,38.0,3.0,50.0,1121495.0,577968.0,2703401.0,Bhagalpur,0,0,0,,362,1282,1,0.0,0.0,0.0,,10213.0,40048.0,3032226,2021-12-21 22:48:00+05:30,https://twitter.com/BiharHealthDept,,25842,353,25489,,1657354,1101471,2021-12-21 22:48:40,119520000,2021-12-21 22:48:00+05:30,https://twitter.com/BiharHealthDept,,726379,12094,714207,59344418,56782607,37439651,0,0,0,0,0
6,6,6,6,6,2021-12-21,BR,3,1,9,172208,76082,319309,27,38.0,3.0,50.0,1121495.0,577968.0,2703401.0,Bhojpur,0,0,0,,2206,12323,0,0.0,0.0,1.0,,19169.0,98284.0,2720155,2021-12-21 22:48:00+05:30,https://twitter.com/BiharHealthDept,,10212,238,9974,,1436124,925179,2021-12-21 22:48:40,119520000,2021-12-21 22:48:00+05:30,https://twitter.com/BiharHealthDept,,726379,12094,714207,59344418,56782607,37439651,0,0,0,0,0
7,7,7,7,7,2021-12-21,BR,3,1,9,172208,76082,319309,27,38.0,3.0,50.0,1121495.0,577968.0,2703401.0,Buxar,0,0,0,,839,10037,0,0.0,0.0,0.0,,6061.0,66591.0,1707643,2021-12-21 22:48:00+05:30,https://twitter.com/BiharHealthDept,,9252,217,9035,,969490,668620,2021-12-21 22:48:40,119520000,2021-12-21 22:48:00+05:30,https://twitter.com/BiharHealthDept,,726379,12094,714207,59344418,56782607,37439651,0,0,0,0,0
8,8,8,8,8,2021-12-21,BR,3,1,9,172208,76082,319309,27,38.0,3.0,50.0,1121495.0,577968.0,2703401.0,Darbhanga,0,0,0,,1295,10342,0,2.0,0.0,2.0,,10881.0,94269.0,3921971,2021-12-21 22:48:00+05:30,https://twitter.com/BiharHealthDept,,10944,370,10573,,2190668,1491048,2021-12-21 22:48:40,119520000,2021-12-21 22:48:00+05:30,https://twitter.com/BiharHealthDept,,726379,12094,714207,59344418,56782607,37439651,0,0,0,0,0
9,9,9,9,9,2021-12-21,BR,3,1,9,172208,76082,319309,27,38.0,3.0,50.0,1121495.0,577968.0,2703401.0,East Champaran,0,1,0,,2402,20700,0,0.0,1.0,0.0,,18815.0,158824.0,5082868,2021-12-21 22:48:00+05:30,https://twitter.com/BiharHealthDept,,19024,527,18495,,2680253,2240624,2021-12-21 22:48:40,119520000,2021-12-21 22:48:00+05:30,https://twitter.com/BiharHealthDept,,726379,12094,714207,59344418,56782607,37439651,0,0,0,0,0
