,Unnamed: 0,Unnamed: 0.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,2021-11-08,KA,283.0,6.0,290.0,105278,59046,196776,0,0,1714.0,34.0,2203.0,545406.0,320504.0,927827.0,0.0,Bagalkote,0,0,0,,2004,1684,0,0,2.0,0.0,-1.0,,18666.0,21674.0,0,1890826,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,35180.0,333.0,34842.0,,1207276,635467,0,0.0,2022-01-22T01:24:05.901714+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2990235.0,38118.0,2944099.0,51492433.0,42855331,23870227,0,29.0,0.0,0.0
1,1,1,2021-11-08,KA,283.0,6.0,290.0,105278,59046,196776,0,0,1714.0,34.0,2203.0,545406.0,320504.0,927827.0,0.0,Ballari,4,0,1,,1956,7031,0,0,4.0,-3.0,11.0,,18475.0,31786.0,0,2532383,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,97771.0,1686.0,95975.0,,1781535,899849,0,0.0,2022-01-22T01:24:05.901714+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2990235.0,38118.0,2944099.0,51492433.0,42855331,23870227,0,29.0,0.0,0.0
2,2,2,2021-11-08,KA,283.0,6.0,290.0,105278,59046,196776,0,0,1714.0,34.0,2203.0,545406.0,320504.0,927827.0,0.0,Belagavi,0,0,1,,6907,22605,0,0,19.0,2.0,20.0,,30643.0,66127.0,0,4778439,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,79922.0,940.0,78908.0,,3196397,1454516,0,0.0,2022-01-22T01:24:05.901714+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2990235.0,38118.0,2944099.0,51492433.0,42855331,23870227,0,29.0,0.0,0.0
3,3,3,2021-11-08,KA,283.0,6.0,290.0,105278,59046,196776,0,0,1714.0,34.0,2203.0,545406.0,320504.0,927827.0,0.0,Bengaluru Rural,3,0,3,,706,3947,0,0,15.0,-1.0,23.0,,3559.0,22376.0,0,987257,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,62021.0,889.0,61099.0,,704752,409989,0,0.0,2022-01-22T01:24:05.901714+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2990235.0,38118.0,2944099.0,51492433.0,42855331,23870227,0,29.0,0.0,0.0
4,4,4,2021-11-08,KA,283.0,6.0,290.0,105278,59046,196776,0,0,1714.0,34.0,2203.0,545406.0,320504.0,927827.0,0.0,Bengaluru Urban,159,1,104,,4985,27753,0,0,1023.0,15.0,1067.0,,25634.0,149194.0,0,9588910,,,1.0 cases were recorded as Deaths due to Non Covid Reasons,1252990.0,16296.0,1230274.0,,9249860,6077722,0,1.0,2022-01-22T01:24:05.901714+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2990235.0,38118.0,2944099.0,51492433.0,42855331,23870227,0,29.0,0.0,0.0
5,5,5,2021-11-08,KA,283.0,6.0,290.0,105278,59046,196776,0,0,1714.0,34.0,2203.0,545406.0,320504.0,927827.0,0.0,Bidar,0,0,0,,1465,3527,0,0,2.0,1.0,0.0,,8809.0,23876.0,0,1700018,,,4.0 cases were recorded as Deaths due to Non Covid Reasons,24342.0,401.0,23936.0,,939609,541280,0,4.0,2022-01-22T01:24:05.901714+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2990235.0,38118.0,2944099.0,51492433.0,42855331,23870227,0,29.0,0.0,0.0
6,6,6,2021-11-08,KA,283.0,6.0,290.0,105278,59046,196776,0,0,1714.0,34.0,2203.0,545406.0,320504.0,927827.0,0.0,Chamarajanagara,4,0,0,,235,2879,0,0,7.0,2.0,9.0,,882.0,14150.0,0,1020962,,,11.0 cases were recorded as Deaths due to Non Covid Reasons,33008.0,502.0,32482.0,,648914,367271,0,11.0,2022-01-22T01:24:05.901714+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2990235.0,38118.0,2944099.0,51492433.0,42855331,23870227,0,29.0,0.0,0.0
7,7,7,2021-11-08,KA,283.0,6.0,290.0,105278,59046,196776,0,0,1714.0,34.0,2203.0,545406.0,320504.0,927827.0,0.0,Chikkaballapura,0,0,2,,325,1074,0,0,6.0,2.0,12.0,,3087.0,18051.0,0,1254377,,,1.0 cases were recorded as Deaths due to Non Covid Reasons,43959.0,431.0,43513.0,,855669,516347,0,1.0,2022-01-22T01:24:05.901714+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2990235.0,38118.0,2944099.0,51492433.0,42855331,23870227,0,29.0,0.0,0.0
8,8,8,2021-11-08,KA,283.0,6.0,290.0,105278,59046,196776,0,0,1714.0,34.0,2203.0,545406.0,320504.0,927827.0,0.0,Chikkamagaluru,4,0,4,,598,4036,0,0,16.0,1.0,31.0,,2247.0,12531.0,0,1137753,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,51144.0,396.0,50699.0,,739813,359025,0,0.0,2022-01-22T01:24:05.901714+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2990235.0,38118.0,2944099.0,51492433.0,42855331,23870227,0,29.0,0.0,0.0
9,9,9,2021-11-08,KA,283.0,6.0,290.0,105278,59046,196776,0,0,1714.0,34.0,2203.0,545406.0,320504.0,927827.0,0.0,Chitradurga,5,0,3,,5447,4888,0,0,14.0,0.0,22.0,,17951.0,20653.0,0,1660378,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,36684.0,206.0,36437.0,,1040773,641153,0,0.0,2022-01-22T01:24:05.901714+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2990235.0,38118.0,2944099.0,51492433.0,42855331,23870227,0,29.0,0.0,0.0
