"","","","","","","","","","",""
"","","","","","","","","","",""
"","Districtwise Abstract of COVID-19","","","","","","","","",""
"","Sl. 
No","District Name","Today’s 
Positives","Total 
Positives","Today’s 
Discharges","Total 
Discharges","Total 
Active 
Cases","Today’s 
Reported 
Covid 
Deaths","Total 
Covid 
Deaths","Death 
due to 
 Non-
Covid 
reasons#"
"","1","Bagalakote","1","41185","0","40812","4","0","369","0"
"","2","Ballari","0","117258","3","115445","25","0","1786","2"
"","3","Belagavi","1","101740","1","100708","24","0","1006","2"
"","4","Bengaluru Rural","0","80327","0","79411","6","0","910","0"
"","5","Bengaluru urban","53","1872204","0","1852906","2310","0","16987","1"
"","6","Bidar","0","30037","0","29612","1","0","420","4"
"","7","Chamarajanagara","0","44348","1","43808","1","0","528","11"
"","8","Chikkaballapura","0","56128","0","55655","10","0","462","1"
"","9","Chikkamagaluru","0","58069","0","57660","2","0","407","0"
"","10","Chitradurga","0","46559","0","46314","4","0","241","0"
"","11","Dakshina 
Kannada","3","137066","8","135168","38","0","1850","10"
"","12","Davanagere","0","58146","0","57517","1","0","628","0"
"","13","Dharwada","0","86190","2","84769","6","0","1408","7"
"","14","Gadag","0","30688","0","30347","2","0","339","0"
"","15","Hassana","1","145696","4","144377","9","0","1308","2"
"","16","Haveri","1","27167","2","26491","2","0","674","0"
"","17","Kalaburagi","0","77545","0","76633","23","0","889","0"
"","18","Kodagu","0","50764","0","50386","24","0","353","1"
"","19","Kolara","4","64118","5","63441","10","0","667","0"
"","20","Koppala","0","41567","0","41022","1","0","544","0"
"","21  Mandya","","1","102381","0","101665","4","0","712","0"
"","22  Mysuru","","5","233622","13","230980","72","0","2570","0"
"","23","Raichuru","0","46287","0","45909","9","0","369","0"
"","24","Ramanagara","2","31206","0","30751","107","0","348","0"
"","25","Shivamogga","0","84575","0","83407","24","0","1143","1"
"","26","Tumakuru","0","160851","0","159610","18","0","1223","0"
"","27","Udupi","1","96347","3","95779","18","0","550","0"
"","28","Uttara Kannada","3","71967","1","71141","9","0","817","0"
"","29","Vijayapura","0","41202","0","40676","4","0","522","0"
"","30","Yadagiri","0","30023","0","29810","2","0","211","0"
"","31","Others*","0","36","0","33","0","0","3","0"
"","Total","","76","4065299","43","4022243","2770","0","40244","42"
"*
   
Others include Cases of other States and International Quarantined Passengers. 
#Cumulative total of Non COVID deaths reported till today.  
 
 
Date: 05-10 -2022 
Page 5 of 6","","","","","","","","","",""
