"Total No. of Sample Taken Today","17017"
"Total No. of Positive Cases Detected Today","725"
"Total Active COVID-19 Patients","3685"
"Total No. of Active Cases under Home Isolation (17-08-2022)","3487"
"Total No. of Samples found Positive till date","1044650"
"Total Positive COVID-19 Patients Recovered / Discharged till date","1030282"
"No. of Deaths","10660"
"Total No. of People Vaccinated Today","20657 
(1st Dose: 781 
2nd Dose: 4424 
Precaution Dose: 15452)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","23635449 (100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 88% for 15yrs above population)","19716790 (88%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","1630699"
"Cumulative Coverage of Total COVID-19 Vaccination","44982938"
"COVID-19 Today (17-08-2022) Positivity Rate","6.34%"
"Recovery Rate","98.62%"
"Fatality Rate","1.02%"
