"1","Total Samples taken","16219339"
"2","Sample collected on the day","31672"
"3","Test conducted on the day","31370"
"4","Total No. of patients tested Positive","603410"
"5","No. of patients discharged","586444"
"6","Number of active Cases","359"
"7","Total Deaths reported","16607"
"8","No. of Patients on oxygen support","37"
"9","Patients at critical care Level-3 facilities","15"
"10","Patients who are critical and on ventilator support","1"
"11","Healthcare Workers vaccinated with 1st dose on the day","4"
"12","Total Healthcare Workers vaccinated with 1st dose","217109"
"13","Frontline Workers vaccinated with 1st dose on the day","4"
"14","Total Frontline Workers vaccinated with 1st dose","1153285"
"15","Healthcare Workers vaccinated with 2nd dose on the day","63"
"16","Total Healthcare Workers vaccinated with 2nd dose","139010"
"17","Frontline Workers vaccinated with 2nd dose on the day","121"
"18","Total Frontline Workers vaccinated with 2nd dose","337861"
"19","COVID-19 Vaccinated with 1st dose on the day
(Healthcare + Frontline Workers)","8"
"20","COVID-19 Vaccinated with 2nd dose on the day
(Healthcare + Frontline Workers)","184"
"21","Total COVID-19 Vaccinated with 1st dose
(Healthcare + Frontline Workers)","1370394"
"22","Total COVID-19 Vaccinated with 2nd dose
(Healthcare + Frontline Workers)","476871"
"23","Above 45 Vaccinated with 1st dose on the day","6424"
"24","Total Above 45 Vaccinated with 1st dose","6323389"
"25","Above 45 Vaccinated with 2nd dose on the day","20393"
"26","Total Above 45 Vaccinated with 2nd dose","3412216"
"27","18-44 years age group Vaccinated with 1st dose on the day","21070"
"28","Total 18-44 years age group Vaccinated with 1st dose","8808106"
"29","18-44 years age group Vaccinated with 2nd dose on the day","53524"
"30","Total 18-44 years age group Vaccinated with 2nd dose","3937330"
"31","Total Vaccination 1st dose on the day","27502"
"32","Total Vaccination 2nd dose on the day","74101"
"33","Total Vaccination 1st and 2nd dose on the day","101603"
