Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeOtherNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeOtherNumberForState,cumulativeTestedNumberForState
2022-04-03,MH,Ahmednagar,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,377565,7242,0,370241,,2022-04-04 18:17:58.075699,2022-04-04 18:17:58.076681,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7874394,147789,7725684,0,79472239
2022-04-03,MH,Akola,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,66168,1470,0,64698,,2022-04-04 18:17:58.075699,2022-04-04 18:17:58.076681,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7874394,147789,7725684,0,79472239
2022-04-03,MH,Amravati,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,105936,1623,0,104310,,2022-04-04 18:17:58.075699,2022-04-04 18:17:58.076681,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7874394,147789,7725684,0,79472239
2022-04-03,MH,Aurangabad,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,176501,4284,0,172202,,2022-04-04 18:17:58.075699,2022-04-04 18:17:58.076681,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7874394,147789,7725684,0,79472239
2022-04-03,MH,Beed,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,109140,2882,0,106242,,2022-04-04 18:17:58.075699,2022-04-04 18:17:58.076681,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7874394,147789,7725684,0,79472239
2022-04-03,MH,Bhandara,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,67941,1142,0,66799,,2022-04-04 18:17:58.075699,2022-04-04 18:17:58.076681,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7874394,147789,7725684,0,79472239
2022-04-03,MH,Buldhana,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,91985,832,0,91143,,2022-04-04 18:17:58.075699,2022-04-04 18:17:58.076681,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7874394,147789,7725684,0,79472239
2022-04-03,MH,Chandrapur,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,98818,1592,0,97224,,2022-04-04 18:17:58.075699,2022-04-04 18:17:58.076681,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7874394,147789,7725684,0,79472239
2022-04-03,MH,Dhule,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,50722,670,0,50047,,2022-04-04 18:17:58.075699,2022-04-04 18:17:58.076681,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7874394,147789,7725684,0,79472239
2022-04-03,MH,Gadchiroli,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,36970,725,0,36240,,2022-04-04 18:17:58.075699,2022-04-04 18:17:58.076681,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7874394,147789,7725684,0,79472239
2022-04-03,MH,Gondia,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,45416,587,0,44829,,2022-04-04 18:17:58.075699,2022-04-04 18:17:58.076681,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7874394,147789,7725684,0,79472239
2022-04-03,MH,Hingoli,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,22168,514,0,21654,,2022-04-04 18:17:58.075699,2022-04-04 18:17:58.076681,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7874394,147789,7725684,0,79472239
2022-04-03,MH,Jalgaon,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,149512,2761,0,146747,,2022-04-04 18:17:58.075699,2022-04-04 18:17:58.076681,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7874394,147789,7725684,0,79472239
2022-04-03,MH,Jalna,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,66316,1224,0,65091,,2022-04-04 18:17:58.075699,2022-04-04 18:17:58.076681,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7874394,147789,7725684,0,79472239
2022-04-03,MH,Kolhapur,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,220468,5904,0,214556,,2022-04-04 18:17:58.075699,2022-04-04 18:17:58.076681,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7874394,147789,7725684,0,79472239
2022-04-03,MH,Latur,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,104916,2489,0,102422,,2022-04-04 18:17:58.075699,2022-04-04 18:17:58.076681,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7874394,147789,7725684,0,79472239
2022-04-03,MH,Mumbai,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,1057189,19559,0,1037348,,2022-04-04 18:17:58.075699,2022-04-04 18:17:58.076681,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7874394,147789,7725684,0,79472239
2022-04-03,MH,Nagpur,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,576358,9214,0,567127,,2022-04-04 18:17:58.075699,2022-04-04 18:17:58.076681,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7874394,147789,7725684,0,79472239
2022-04-03,MH,Nanded,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,102658,2704,0,99954,,2022-04-04 18:17:58.075699,2022-04-04 18:17:58.076681,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7874394,147789,7725684,0,79472239
2022-04-03,MH,Nandurbar,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,46613,962,0,45651,,2022-04-04 18:17:58.075699,2022-04-04 18:17:58.076681,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7874394,147789,7725684,0,79472239
2022-04-03,MH,Nashik,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,472809,8906,0,463891,,2022-04-04 18:17:58.075699,2022-04-04 18:17:58.076681,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7874394,147789,7725684,0,79472239
2022-04-03,MH,Osmanabad,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,75147,2139,0,73006,,2022-04-04 18:17:58.075699,2022-04-04 18:17:58.076681,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7874394,147789,7725684,0,79472239
2022-04-03,MH,Other State,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,144,113,0,31,,2022-04-04 18:17:58.075699,2022-04-04 18:17:58.076681,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7874394,147789,7725684,0,79472239
2022-04-03,MH,Palghar,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,163592,3407,0,160180,,2022-04-04 18:17:58.075699,2022-04-04 18:17:58.076681,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7874394,147789,7725684,0,79472239
2022-04-03,MH,Parbhani,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,58540,1276,0,57264,,2022-04-04 18:17:58.075699,2022-04-04 18:17:58.076681,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7874394,147789,7725684,0,79472239
2022-04-03,MH,Pune,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,1452768,20517,0,1431982,,2022-04-04 18:17:58.075699,2022-04-04 18:17:58.076681,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7874394,147789,7725684,0,79472239
2022-04-03,MH,Raigad,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,244297,4945,0,239340,,2022-04-04 18:17:58.075699,2022-04-04 18:17:58.076681,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7874394,147789,7725684,0,79472239
2022-04-03,MH,Ratnagiri,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,84407,2546,0,81859,,2022-04-04 18:17:58.075699,2022-04-04 18:17:58.076681,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7874394,147789,7725684,0,79472239
2022-04-03,MH,Sangli,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,227036,5665,0,221369,,2022-04-04 18:17:58.075699,2022-04-04 18:17:58.076681,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7874394,147789,7725684,0,79472239
2022-04-03,MH,Satara,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,278190,6713,0,271469,,2022-04-04 18:17:58.075699,2022-04-04 18:17:58.076681,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7874394,147789,7725684,0,79472239
2022-04-03,MH,Sindhudurg,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,57146,1530,0,55612,,2022-04-04 18:17:58.075699,2022-04-04 18:17:58.076681,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7874394,147789,7725684,0,79472239
2022-04-03,MH,Solapur,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,227028,5876,0,221148,,2022-04-04 18:17:58.075699,2022-04-04 18:17:58.076681,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7874394,147789,7725684,0,79472239
2022-04-03,MH,Thane,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,766668,11907,0,754619,,2022-04-04 18:17:58.075699,2022-04-04 18:17:58.076681,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7874394,147789,7725684,0,79472239
2022-04-03,MH,Wardha,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,65667,1408,0,64255,,2022-04-04 18:17:58.075699,2022-04-04 18:17:58.076681,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7874394,147789,7725684,0,79472239
2022-04-03,MH,Washim,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,45616,641,0,44975,,2022-04-04 18:17:58.075699,2022-04-04 18:17:58.076681,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7874394,147789,7725684,0,79472239
2022-04-03,MH,Yavatmal,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,81979,1820,0,80159,,2022-04-04 18:17:58.075699,2022-04-04 18:17:58.076681,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7874394,147789,7725684,0,79472239
