"1","Total Samples taken","19132953"
"2","Sample collected on the day","6127"
"3","Test conducted on the day","4826"
"4","Total No. of patients tested Positive","759248"
"5","No. of patients discharged","741450"
"6","Positive cases on the day","5"
"7","Number of active Cases","55"
"8","Total Deaths reported","17743"
"9","No. of Patients on oxygen support","5"
"10","Patients at critical care Level-3 facilities","2"
"11","Patients who are critical and on ventilator support","0"
"12","Healthcare Workers vaccinated with 1st dose on the day","1"
"13","Total Healthcare Workers vaccinated with 1st dose","218507"
"14","Frontline Workers vaccinated with 1st dose on the day","5"
"15","Total Frontline Workers vaccinated with 1st dose","1116907"
"16","Healthcare Workers vaccinated with 2nd dose on the day","24"
"17","Total Healthcare Workers vaccinated with 2nd dose","209030"
"18","Frontline Workers vaccinated with 2nd dose on the day","91"
"19","Total Frontline Workers vaccinated with 2nd dose","1008167"
"20","Above 45 Vaccinated with 1st dose on the day","550"
"21","Total Above 45 Vaccinated with 1st dose","8272240"
"22","Above 45 Vaccinated with 2nd dose on the day","8855"
"23","Total Above 45 Vaccinated with 2nd dose","6861538"
"24","18-44 years age group Vaccinated with 1st dose on the day","1679"
"25","Total 18-44 years age group Vaccinated with 1st dose","12437507"
"26","18-44 years age group Vaccinated with 2nd dose on the day","20238"
"27","Total 18-44 years age group Vaccinated with 2nd dose","9025349"
"28","15-17 years age group Vaccinated with 1st dose on the day","1561"
"29","Total 15-17 years age group Vaccinated with 1st dose","994682"
"30","15-17 years age group Vaccinated with 2nd dose on the day","3638"
"31","Total 15-17 years age group Vaccinated with 2nd dose","528828"
"32","12-14 years age group Vaccinated with 1st dose on the day","3524"
"33","Total 12-14 years age group Vaccinated with 1st dose","356060"
"34","12-14 years age group Vaccinated with 2nd dose on the day","2411"
"35","Total 12-14 years age group Vaccinated with 2nd dose","2742"
"36","Precautionary dose given on the day","3840"
"37","Total Precautionary dose given","480495"
"38","Total Vaccination 1st dose on the day","2235"
"39","Total Vaccination 2nd dose on the day","29208"
"40","Total Vaccination 1st and 2nd dose on the day","31443"
