"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,391+5","15,197+10","101","93-5","22-Sep-21"
"2","Coochbehar","28,790+13","28,512+18","96","182-5","22-Sep-21"
"3","Darjeeling","56,027+49","55,046+44","527","454+5","22-Sep-21"
"4","Kalimpong","6,874+10","6,737+8","53","84+2","22-Sep-21"
"5","Jalpaiguri","41,330+19","40,506+26","564+1","260-8","22-Sep-21"
"6","Uttar Dinajpur","19,688+3","19,415+4","235","38-1","22-Sep-21"
"7","Dakshin Dinajpur","17,363+11","17,080+11","169","114","22-Sep-21"
"8","Malda","33,077+6","32,775+12","186","116-6","22-Sep-21"
"9","Murshidabad","33,807+3","33,458+2","325","24+1","22-Sep-21"
"10","Nadia","71,582+59","70,245+52","800+4","537+3","22-Sep-21"
"11","Birbhum","40,725+16","40,350+8","285","90+8","22-Sep-21"
"12","Purulia","19,340+2","19,196+3","113","31-1","22-Sep-21"
"13","Bankura","35,654+29","35,135+24","267+1","252+4","22-Sep-21"
"14","Jhargram","11,908+7","11,775+11","27","106-4","22-Sep-21"
"15","Paschim Medinipur","52,566+39","51,679+37","502","385+2","22-Sep-21"
"16","Purba Medinipur","62,396+35","61,612+39","387+1","397-5","22-Sep-21"
"17","Purba Bardhaman","41,084+26","40,648+24","192","244+2","22-Sep-21"
"18","Paschim Bardhaman","57,072+14","56,528+19","352","192-5","22-Sep-21"
"19","Howrah","96,549+54","94,561+46","1,507","481+8","22-Sep-21"
"20","Hooghly","84,024+52","82,542+51","963+1","519","22-Sep-21"
"21","North 24 Parganas","3,24,480+125","3,18,513+124","4,698+2","1,269-1","22-Sep-21"
"22","South 24 Parganas","98,736+37","96,909+53","1,303","524-16","22-Sep-21"
"23","Kolkata","3,15,610+132","3,09,250+128","5,048+2","1,312+2","22-Sep-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","15,64,139+746","15,37,732+754","18,703+12","7,704-20",""
