"Total No. of Sample Taken Today","10973"
"Total No. of Positive Cases Detected Today","46"
"Total Active COVID-19 Patients","233"
"Total No. of Active Cases under Home Isolation (02-04-2022)","223"
"Total No. of Samples found Positive till date","985309"
"Total Positive COVID-19 Patients Recovered / Discharged till date","974436"
"No. of Deaths","10617"
"Total No. of People Vaccinated Today","16986 
(1st Dose: 5542 
2nd Dose: 9497 
Precaution Dose: 1947)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","23160519 (100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 87% for 18yrs above population)","18499860 (87%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","280842"
"Cumulative Coverage of Total COVID-19 Vaccination","41941221"
"COVID-19 Today (02-04-2022) Positivity Rate","0.41%"
"Recovery Rate","98.90%"
"Fatality Rate","1.08%"
"Tests Per Million Population","674045"
