"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,703+5","15,559+4","102","42+1","27-Nov-21"
"2","Coochbehar","29,613+12","29,390+11","97","126+1","27-Nov-21"
"3","Darjeeling","57,900+28","57,075+25","547","278+3","27-Nov-21"
"4","Kalimpong","7,122+2","7,043+2","54","25","27-Nov-21"
"5","Jalpaiguri","42,382+16","41,632+15","588+1","162","27-Nov-21"
"6","Uttar Dinajpur","20,054+5","19,756+5","240","58","27-Nov-21"
"7","Dakshin Dinajpur","18,470+6","18,108+18","174","188-12","27-Nov-21"
"8","Malda","33,691+20","33,399+9","188","104+11","27-Nov-21"
"9","Murshidabad","34,134+6","33,752+5","330","52+1","27-Nov-21"
"10","Nadia","74,219+26","73,049+26","882","288","27-Nov-21"
"11","Birbhum","41,597+20","41,153+14","289","155+6","27-Nov-21"
"12","Purulia","19,470+3","19,338+2","114","18+1","27-Nov-21"
"13","Bankura","36,794+3","36,368+15","276","150-12","27-Nov-21"
"14","Jhargram","12,282+2","12,208+5","27","47-3","27-Nov-21"
"15","Paschim Medinipur","54,047+16","53,386+14","509","152+2","27-Nov-21"
"16","Purba Medinipur","63,375+9","62,869+10","400","106-1","27-Nov-21"
"17","Purba Bardhaman","42,534+11","42,157+16","206","171-5","27-Nov-21"
"18","Paschim Bardhaman","58,368+19","57,791+20","360","217-1","27-Nov-21"
"19","Howrah","1,00,477+56","98,332+56","1,533","612","27-Nov-21"
"20","Hooghly","88,053+60","86,412+58","1,013+1","628+1","27-Nov-21"
"21","North 24 Parganas","3,33,160+130","3,26,841+129","4,920+5","1,399-4","27-Nov-21"
"22","South 24 Parganas","1,02,782+62","1,00,766+59","1,374+2","642+1","27-Nov-21"
"23","Kolkata","3,28,574+198","3,21,154+201","5,236+3","2,184-6","27-Nov-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","16,14,867+715","15,87,601+719","19,462+12","7,804-16",""
