"Total No. of Sample Taken Today","13349"
"Total No. of Positive Cases Detected Today","540"
"Total Active COVID-19 Patients","3066"
"Total No. of Active Cases under Home Isolation (26-06-2022)","2988"
"Total No. of Samples found Positive till date","1013994"
"Total Positive COVID-19 Patients Recovered / Discharged till date","1000283"
"No. of Deaths","10622"
"Total No. of People Vaccinated Today","6761 
(1st Dose: 263 
2nd Dose: 1425 
Precaution Dose: 5073"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","23567781 (100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 87% for 15yrs above population)","19431010 (87%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","960114"
"Cumulative Coverage of Total COVID-19 Vaccination","43958905"
"COVID-19 Today (26-06-2022) Positivity Rate","4.05%"
"Recovery Rate","98.65%"
"Fatality Rate","1.05%"
