"","","","","","","","","","",""
"","","","","","","","","","",""
"","Districtwise Abstract of COVID-19","","","","","","","","",""
"","Sl. 
No","District Name","Today’s 
Positives","Total 
Positives","Today’s 
Discharges","Total 
Discharges","Total 
Active 
Cases","Today’s 
Reported 
Covid 
Deaths","Total 
Covid 
Deaths","Death 
due to 
 Non-
Covid 
reasons#"
"","1","Bagalakote","1","41189","1","40817","3","0","369","0"
"","2","Ballari","4","117281","1","115457","36","0","1786","2"
"","3","Belagavi","3","101760","2","100736","16","0","1006","2"
"","4","Bengaluru Rural","2","80339","5","79422","7","0","910","0"
"","5","Bengaluru urban","116","1872957","73","1853351","2616","0","16989","1"
"","6","Bidar","0","30042","0","29613","5","0","420","4"
"","7","Chamarajanagara","0","44349","0","43809","1","0","528","11"
"","8","Chikkaballapura","0","56142","2","55667","12","0","462","1"
"","9","Chikkamagaluru","0","58070","0","57662","1","0","407","0"
"","10","Chitradurga","0","46564","1","46321","2","0","241","0"
"","11","Dakshina 
Kannada","4","137103","7","135223","19","1","1851","10"
"","12","Davanagere","0","58152","2","57520","4","0","628","0"
"","13","Dharwada","1","86215","3","84788","12","0","1408","7"
"","14","Gadag","0","30689","0","30349","1","0","339","0"
"","15","Hassana","3","145707","0","144386","11","0","1308","2"
"","16","Haveri","0","27176","0","26494","8","0","674","0"
"","17","Kalaburagi","4","77567","0","76662","16","0","889","0"
"","18","Kodagu","7","50808","9","50439","15","0","353","1"
"","19","Kolara","1","64130","0","63459","4","0","667","0"
"","20","Koppala","0","41569","0","41023","2","0","544","0"
"","21  Mandya","","1","102390","1","101672","6","0","712","0"
"","22  Mysuru","","25","233693","13","231071","51","0","2571","0"
"","23","Raichuru","1","46294","1","45918","7","0","369","0"
"","24","Ramanagara","0","31277","5","30891","38","0","348","0"
"","25","Shivamogga","4","84586","0","83426","15","0","1144","1"
"","26","Tumakuru","2","160863","1","159629","11","0","1223","0"
"","27","Udupi","5","96389","2","95817","22","0","550","0"
"","28","Uttara Kannada","0","71976","4","71153","5","0","818","0"
"","29","Vijayapura","1","41206","0","40680","4","0","522","0"
"","30","Yadagiri","0","30023","0","29812","0","0","211","0"
"","31","Others*","0","36","0","33","0","0","3","0"
"","Total","","185","4066542","133","4023300","2950","1","40250","42"
"*
   
Others include Cases of other States and International Quarantined Passengers. 
#Cumulative total of Non COVID deaths reported till today.  
 
 
Date: 14-10 -2022 
Page 5 of 7","","","","","","","","","",""
