,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
1,2022-09-29,PB,Ludhiana,,,,113531,3016,110497,,2022-09-28T12:35:35.339235+05:30,,,"India reports 20,557 cases of COVID-19 infection, 2,603 more deaths as Punjab adds 2,563 old deaths to its tally, Published on : 20 Jul, 2022, 1:33 pm, Business Standard, NetIndian News Network",784479,20501,763755,20732399,0,0
2,2022-09-29,PB,S.A.S. Nagar,,,,101011,1168,99774,,2022-09-28T12:35:35.339235+05:30,,,"India reports 20,557 cases of COVID-19 infection, 2,603 more deaths as Punjab adds 2,563 old deaths to its tally, Published on : 20 Jul, 2022, 1:33 pm, Business Standard, NetIndian News Network",784479,20501,763755,20732399,0,0
3,2022-09-29,PB,Jalandhar,,,,81058,1980,79055,,2022-09-28T12:35:35.339235+05:30,,,"India reports 20,557 cases of COVID-19 infection, 2,603 more deaths as Punjab adds 2,563 old deaths to its tally, Published on : 20 Jul, 2022, 1:33 pm, Business Standard, NetIndian News Network",784479,20501,763755,20732399,0,0
4,2022-09-29,PB,Patiala,,,,64194,1722,62458,,2022-09-28T12:35:35.339235+05:30,,,"India reports 20,557 cases of COVID-19 infection, 2,603 more deaths as Punjab adds 2,563 old deaths to its tally, Published on : 20 Jul, 2022, 1:33 pm, Business Standard, NetIndian News Network",784479,20501,763755,20732399,0,0
5,2022-09-29,PB,Amritsar,,,,60935,1846,59074,,2022-09-28T12:35:35.339235+05:30,,,"India reports 20,557 cases of COVID-19 infection, 2,603 more deaths as Punjab adds 2,563 old deaths to its tally, Published on : 20 Jul, 2022, 1:33 pm, Business Standard, NetIndian News Network",784479,20501,763755,20732399,0,0
6,2022-09-29,PB,Bathinda,,,,52421,1427,50982,,2022-09-28T12:35:35.339235+05:30,,,"India reports 20,557 cases of COVID-19 infection, 2,603 more deaths as Punjab adds 2,563 old deaths to its tally, Published on : 20 Jul, 2022, 1:33 pm, Business Standard, NetIndian News Network",784479,20501,763755,20732399,0,0
7,2022-09-29,PB,Hoshiarpur,,,,42395,1419,40968,,2022-09-28T12:35:35.339235+05:30,,,"India reports 20,557 cases of COVID-19 infection, 2,603 more deaths as Punjab adds 2,563 old deaths to its tally, Published on : 20 Jul, 2022, 1:33 pm, Business Standard, NetIndian News Network",784479,20501,763755,20732399,0,0
8,2022-09-29,PB,Gurdaspur,,,,27272,871,26398,,2022-09-28T12:35:35.339235+05:30,,,"India reports 20,557 cases of COVID-19 infection, 2,603 more deaths as Punjab adds 2,563 old deaths to its tally, Published on : 20 Jul, 2022, 1:33 pm, Business Standard, NetIndian News Network",784479,20501,763755,20732399,0,0
9,2022-09-29,PB,Pathankot,,,,25015,521,24490,,2022-09-28T12:35:35.339235+05:30,,,"India reports 20,557 cases of COVID-19 infection, 2,603 more deaths as Punjab adds 2,563 old deaths to its tally, Published on : 20 Jul, 2022, 1:33 pm, Business Standard, NetIndian News Network",784479,20501,763755,20732399,0,0
10,2022-09-29,PB,Fazilka,,,,23926,621,23293,,2022-09-28T12:35:35.339235+05:30,,,"India reports 20,557 cases of COVID-19 infection, 2,603 more deaths as Punjab adds 2,563 old deaths to its tally, Published on : 20 Jul, 2022, 1:33 pm, Business Standard, NetIndian News Network",784479,20501,763755,20732399,0,0
11,2022-09-29,PB,Sri Muktsar Sahib,,,,22828,542,22281,,2022-09-28T12:35:35.339235+05:30,,,"India reports 20,557 cases of COVID-19 infection, 2,603 more deaths as Punjab adds 2,563 old deaths to its tally, Published on : 20 Jul, 2022, 1:33 pm, Business Standard, NetIndian News Network",784479,20501,763755,20732399,0,0
12,2022-09-29,PB,Kapurthala,,,,22572,599,21969,,2022-09-28T12:35:35.339235+05:30,,,"India reports 20,557 cases of COVID-19 infection, 2,603 more deaths as Punjab adds 2,563 old deaths to its tally, Published on : 20 Jul, 2022, 1:33 pm, Business Standard, NetIndian News Network",784479,20501,763755,20732399,0,0
