"Total No. of Sample Taken Today","10631"
"Total No. of Positive Cases Detected Today","58"
"Total Active COVID-19 Patients","359"
"Total No. of Active Cases under Home Isolation (21-03-2022)","327"
"Total No. of Samples found Positive till date","984625"
"Total Positive COVID-19 Patients Recovered / Discharged till date","973645"
"No. of Deaths","10598"
"Total No. of People Vaccinated Today","52307 
(1st Dose: 34171 
2nd Dose: 16413 
Precaution Dose: 1723)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","22974273 (100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 86% for 18yrs above population)","18336783 (86%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","258790"
"Cumulative Coverage of Total COVID-19 Vaccination","41569846"
"COVID-19 Today (21-03-2022) Positivity Rate","0.46%"
"Recovery Rate","98.88%"
"Fatality Rate","1.08%"
"Tests Per Million Population","667676"
