"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,262+5","15,039+10","99","124-5","5-Sep-21"
"2","Coochbehar","28,564+13","28,168+24","95","301-11","5-Sep-21"
"3","Darjeeling","55,405+28","54,235+52","518","652-24","5-Sep-21"
"4","Kalimpong","6,761+11","6,576+10","52","133+1","5-Sep-21"
"5","Jalpaiguri","40,936+8","40,058+26","554+1","324-19","5-Sep-21"
"6","Uttar Dinajpur","19,645+1","19,337+6","235","73-5","5-Sep-21"
"7","Dakshin Dinajpur","17,188+14","16,901+9","169","118+5","5-Sep-21"
"8","Malda","32,858+4","32,599+6","185","74-2","5-Sep-21"
"9","Murshidabad","33,748+2","33,369+4","325","54-2","5-Sep-21"
"10","Nadia","70,760+44","69,437+43","766+4","557-3","5-Sep-21"
"11","Birbhum","40,582+2","40,212+7","285","85-5","5-Sep-21"
"12","Purulia","19,299+1","19,138+4","113","48-3","5-Sep-21"
"13","Bankura","35,288+10","34,738+23","266","284-13","5-Sep-21"
"14","Jhargram","11,772+10","11,560+14","27","185-4","5-Sep-21"
"15","Paschim Medinipur","52,014+33","51,056+35","501","457-2","5-Sep-21"
"16","Purba Medinipur","61,851+16","60,989+38","385+1","477-23","5-Sep-21"
"17","Purba Bardhaman","40,712+18","40,267+20","189+1","256-3","5-Sep-21"
"18","Paschim Bardhaman","56,793+4","56,246+16","351","196-12","5-Sep-21"
"19","Howrah","95,842+19","93,849+40","1,499+1","494-22","5-Sep-21"
"20","Hooghly","83,226+36","81,737+42","944+2","545-8","5-Sep-21"
"21","North 24 Parganas","3,22,481+85","3,16,644+92","4,648+2","1,189-9","5-Sep-21"
"22","South 24 Parganas","97,953+34","96,036+49","1,291+1","626-16","5-Sep-21"
"23","Kolkata","3,13,570+107","3,07,327+94","5,015","1,228+13","5-Sep-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","15,52,576+505","15,25,581+664","18,515+13","8,480-172",""
