,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2021-11-20,MH,833,15,2271,104739,312125,407084,0,6856,6233.0,157.0,8039.0,730926.0,1904547.0,2277834.0,0.0,Ahmednagar,88,1,609,,5513,9527,0,762,594.0,13.0,1246.0,,34198.0,56149.0,0,4543083,,,11 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,341288,7099,333530,,2547902,996500,0,11,2022-01-22 00:35:06.670489,122153000,2022-01-22 00:35:06.671293,,3654 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6629577,140722,6474952,64594210,70996506,35694215,0,3654,7.0,0.0
1,1,1,1,2021-11-20,MH,833,15,2271,104739,312125,407084,0,6856,6233.0,157.0,8039.0,730926.0,1904547.0,2277834.0,0.0,Akola,0,0,3,,13983,4794,0,9,1.0,0.0,11.0,,83684.0,26990.0,0,1818617,,,4 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,58783,1426,57343,,905093,409543,0,4,2022-01-22 00:35:06.670489,122153000,2022-01-22 00:35:06.671293,,3654 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6629577,140722,6474952,64594210,70996506,35694215,0,3654,7.0,0.0
2,2,2,2,2021-11-20,MH,833,15,2271,104739,312125,407084,0,6856,6233.0,157.0,8039.0,730926.0,1904547.0,2277834.0,0.0,Amravati,6,0,0,,23931,9705,0,4,11.0,0.0,0.0,,145027.0,60248.0,0,2887826,,,2 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,96252,1595,94618,,1438026,650614,0,2,2022-01-22 00:35:06.670489,122153000,2022-01-22 00:35:06.671293,,3654 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6629577,140722,6474952,64594210,70996506,35694215,0,3654,7.0,0.0
3,3,3,3,2021-11-20,MH,833,15,2271,104739,312125,407084,0,6856,6233.0,157.0,8039.0,730926.0,1904547.0,2277834.0,0.0,Aurangabad,13,0,0,,29550,15995,0,139,169.0,2.0,244.0,,164039.0,78682.0,0,3695928,,,14 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,155723,4254,151109,,2034509,865552,0,14,2022-01-22 00:35:06.670489,122153000,2022-01-22 00:35:06.671293,,3654 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6629577,140722,6474952,64594210,70996506,35694215,0,3654,7.0,0.0
4,4,4,4,2021-11-20,MH,833,15,2271,104739,312125,407084,0,6856,6233.0,157.0,8039.0,730926.0,1904547.0,2277834.0,0.0,Beed,13,1,4,,10747,6778,0,53,80.0,3.0,34.0,,63801.0,48069.0,0,2585962,,,7 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,103926,2819,101032,,1275451,583380,0,7,2022-01-22 00:35:06.670489,122153000,2022-01-22 00:35:06.671293,,3654 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6629577,140722,6474952,64594210,70996506,35694215,0,3654,7.0,0.0
5,5,5,5,2021-11-20,MH,833,15,2271,104739,312125,407084,0,6856,6233.0,157.0,8039.0,730926.0,1904547.0,2277834.0,0.0,Bhandara,0,0,0,,775,5566,0,1,4.0,0.0,2.0,,3907.0,25220.0,0,1198810,,,10 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,60085,1123,58950,,833168,463886,0,10,2022-01-22 00:35:06.670489,122153000,2022-01-22 00:35:06.671293,,3654 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6629577,140722,6474952,64594210,70996506,35694215,0,3654,7.0,0.0
6,6,6,6,2021-11-20,MH,833,15,2271,104739,312125,407084,0,6856,6233.0,157.0,8039.0,730926.0,1904547.0,2277834.0,0.0,Buldhana,6,0,12,,16431,10061,0,13,33.0,2.0,28.0,,143929.0,64673.0,0,2588039,,,6 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,85577,802,84760,,1419145,642289,0,6,2022-01-22 00:35:06.670489,122153000,2022-01-22 00:35:06.671293,,3654 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6629577,140722,6474952,64594210,70996506,35694215,0,3654,7.0,0.0
7,7,7,7,2021-11-20,MH,833,15,2271,104739,312125,407084,0,6856,6233.0,157.0,8039.0,730926.0,1904547.0,2277834.0,0.0,Chandrapur,0,0,0,,5369,8579,0,6,10.0,0.0,10.0,,24698.0,39289.0,0,2194262,,,4 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,88996,1563,87397,,1379550,532580,0,4,2022-01-22 00:35:06.670489,122153000,2022-01-22 00:35:06.671293,,3654 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6629577,140722,6474952,64594210,70996506,35694215,0,3654,7.0,0.0
8,8,8,8,2021-11-20,MH,833,15,2271,104739,312125,407084,0,6856,6233.0,157.0,8039.0,730926.0,1904547.0,2277834.0,0.0,Dhule,0,0,0,,12297,10614,0,4,5.0,0.0,2.0,,57027.0,56852.0,0,2048781,,,11 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,46184,654,45515,,1097967,568189,0,11,2022-01-22 00:35:06.670489,122153000,2022-01-22 00:35:06.671293,,3654 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6629577,140722,6474952,64594210,70996506,35694215,0,3654,7.0,0.0
9,9,9,9,2021-11-20,MH,833,15,2271,104739,312125,407084,0,6856,6233.0,157.0,8039.0,730926.0,1904547.0,2277834.0,0.0,Gadchiroli,0,0,0,,765,1094,0,2,5.0,0.0,4.0,,7263.0,9964.0,0,1071795,,,33 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,30450,669,29744,,560588,251418,0,33,2022-01-22 00:35:06.670489,122153000,2022-01-22 00:35:06.671293,,3654 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6629577,140722,6474952,64594210,70996506,35694215,0,3654,7.0,0.0
