"Total No. of Sample Taken Today","20588"
"Total No. of Positive Cases Detected Today","11"
"Total Positive Cases under Home Isolation (30-10-2021)","96"
"Total No. of Samples Sent till date","13032504"
"Total No. of Samples found Positive till date","771252 
(M: 471291 
F: 299944 
Transgender: 17)"
"Total Positive COVID-19 Patients Recovered / Discharged till date","761068"
"Total Active COVID-19 Patients","112"
"No. of Deaths","10049"
"Total No. of People Vaccinated today","25477 
(1st Dose: 8847, 
2nd Dose: 16630"
"Cumulative Coverage of Vaccination","25885188"
"COVID-19 Today (31-10-2021) Positivity Rate","0.05%"
"COVID-19 Cumulative Positivity Rate","5.93%"
"Recovery Rate","98.68%"
"Fatality Rate","1.30%"
"Tests Per Million Population","514103"
