"Total No. of Sample Taken Today","32566"
"Total No. of Positive Cases Detected Today (New Omicron Cases: 0)","9204"
"Total Active COVID-19 Patients","54814"
"Total Positive Cases under Home Isolation (17-01-2022)","52610"
"Total No. of Samples found Positive till date 
Total Omicron Cases:208 (Active – 02, Discharged - 206)","856102"
"Total Positive COVID-19 Patients Recovered / Discharged till date","791149"
"No. of Deaths","10116"
"Total No. of People Vaccinated today","128394 
(1st Dose: 52990, 
2nd Dose: 67098 
Precaution Dose:8306)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","22066283 (100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 77% for 18yrs above population)","15937060 (77%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","67437"
"Cumulative Coverage of Total COVID-19 Vaccination","38070780"
"COVID-19 Today (17-01-2022) Positivity Rate","22.80%"
"Recovery Rate","92.41%"
"Fatality Rate","1.18%"
"Tests Per Million Population","605104"
