"Total No. of Sample Taken Today","29989"
"Total No. of Positive Cases Detected Today","33"
"Total Positive Cases under Home Isolation (18-12-2021)","172"
"Total No. of Samples Sent till date","14223617"
"Total No. of Samples found Positive till date","772197 
(M: 471795 
F: 300385 
Transgender: 17)"
"Total Positive COVID-19 Patients Recovered / Discharged till date","761903"
"Total Active COVID-19 Patients","210"
"No. of Deaths","10061"
"Total No. of People Vaccinated today","52466 
(1st Dose: 10663, 
2nd Dose: 41803"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose","19110472 (93%)"
"Cumulative Coverage of COVID-19 Vaccination – 2nd Dose","12075820 (59%)"
"Cumulative Coverage of Total COVID-19 Vaccination","31186292"
"COVID-19 Today (19-12-2021) Positivity Rate","0.09%"
"COVID-19 Cumulative Positivity Rate","5.44%"
"Recovery Rate","98.67%"
"Fatality Rate","1.30%"
"Tests Per Million Population","561089"
