"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,652+3","15,507+5","102","43-2","13-Nov-21"
"2","Coochbehar","29,440+9","29,227+13","97","116-4","13-Nov-21"
"3","Darjeeling","57,510+32","56,690+28","545","275+4","13-Nov-21"
"4","Kalimpong","7,096+7","6,996+4","54","46+3","13-Nov-21"
"5","Jalpaiguri","42,153+9","41,446+14","583+1","124-6","13-Nov-21"
"6","Uttar Dinajpur","19,984+8","19,667+8","240+1","77-1","13-Nov-21"
"7","Dakshin Dinajpur","18,200+26","17,823+21","172","205+5","13-Nov-21"
"8","Malda","33,557+21","33,260+10","187","110+11","13-Nov-21"
"9","Murshidabad","34,059+7","33,682+5","329","48+2","13-Nov-21"
"10","Nadia","73,853+49","72,597+39","870","386+10","13-Nov-21"
"11","Birbhum","41,395+19","40,952+16","288","155+3","13-Nov-21"
"12","Purulia","19,443+1","19,311+2","114","18-1","13-Nov-21"
"13","Bankura","36,591+22","36,119+20","275","197+2","13-Nov-21"
"14","Jhargram","12,221+3","12,137+6","27","57-3","13-Nov-21"
"15","Paschim Medinipur","53,862+18","53,151+22","508","203-4","13-Nov-21"
"16","Purba Medinipur","63,240+11","62,728+12","398","114-1","13-Nov-21"
"17","Purba Bardhaman","42,303+16","41,891+23","202","210-7","13-Nov-21"
"18","Paschim Bardhaman","58,077+35","57,495+22","356","226+13","13-Nov-21"
"19","Howrah","99,638+63","97,483+65","1,530+1","625-3","13-Nov-21"
"20","Hooghly","87,194+67","85,536+69","1,002","656-2","13-Nov-21"
"21","North 24 Parganas","3,31,241+140","3,24,977+145","4,879+1","1,385-6","13-Nov-21"
"22","South 24 Parganas","1,01,859+71","99,872+65","1,358+1","629+5","13-Nov-21"
"23","Kolkata","3,25,559+238","3,18,207+223","5,195+2","2,157+13","13-Nov-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","16,04,193+875","15,76,817+837","19,314+7","8,062+31",""
