"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,770+3","15,633+2","102","35+1","21-Dec-21"
"2","Coochbehar","29,860+8","29,632+9","99","129-1","21-Dec-21"
"3","Darjeeling","58,328+21","57,536+17","550","242+4","21-Dec-21"
"4","Kalimpong","7,159+1","7,085+1","54","20","21-Dec-21"
"5","Jalpaiguri","42,684+7","41,931+12","592","161-5","21-Dec-21"
"6","Uttar Dinajpur","20,154+1","19,855+4","241","58-3","21-Dec-21"
"7","Dakshin Dinajpur","18,671+2","18,395+8","176","100-6","21-Dec-21"
"8","Malda","33,847+1","33,583+6","188","76-5","21-Dec-21"
"9","Murshidabad","34,240+2","33,854+4","331","55-2","21-Dec-21"
"10","Nadia","74,815+33","73,586+23","901","328+10","21-Dec-21"
"11","Birbhum","41,995+11","41,491+15","293","211-4","21-Dec-21"
"12","Purulia","19,514+1","19,377+2","114","23-1","21-Dec-21"
"13","Bankura","36,982+4","36,586+9","276","120-5","21-Dec-21"
"14","Jhargram","12,363+1","12,285+4","27","51-3","21-Dec-21"
"15","Paschim Medinipur","54,337+17","53,662+11","510","165+6","21-Dec-21"
"16","Purba Medinipur","63,548+10","63,051+6","404","93+4","21-Dec-21"
"17","Purba Bardhaman","42,752+7","42,424+9","209+1","119-3","21-Dec-21"
"18","Paschim Bardhaman","58,862+19","58,239+19","364","259","21-Dec-21"
"19","Howrah","1,01,291+31","99,286+33","1,544","461-2","21-Dec-21"
"20","Hooghly","89,067+45","87,482+40","1,030+1","555+4","21-Dec-21"
"21","North 24 Parganas","3,35,608+73","3,29,312+95","5,003+3","1,293-25","21-Dec-21"
"22","South 24 Parganas","1,03,765+30","1,01,850+38","1,389","526-8","21-Dec-21"
"23","Kolkata","3,32,786+206","3,25,128+168","5,296+3","2,362+35","21-Dec-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","16,28,464+534","16,01,326+535","19,696+8","7,442-9",""
