"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,426+6","15,254+7","101","71-1","28-Sep-21"
"2","Coochbehar","28,874+11","28,610+16","96","168-5","28-Sep-21"
"3","Darjeeling","56,242+37","55,291+40","529","422-3","28-Sep-21"
"4","Kalimpong","6,896+1","6,779+7","53","64-6","28-Sep-21"
"5","Jalpaiguri","41,465+22","40,649+24","564","252-2","28-Sep-21"
"6","Uttar Dinajpur","19,700+2","19,434+3","235","31-1","28-Sep-21"
"7","Dakshin Dinajpur","17,436+7","17,145+12","169","122-5","28-Sep-21"
"8","Malda","33,139+15","32,836+10","186","117+5","28-Sep-21"
"9","Murshidabad","33,828+4","33,474+3","326","28+1","28-Sep-21"
"10","Nadia","71,931+57","70,543+54","811+1","577+2","28-Sep-21"
"11","Birbhum","40,782+13","40,400+9","285","97+4","28-Sep-21"
"12","Purulia","19,350+1","19,211+3","113","26-2","28-Sep-21"
"13","Bankura","35,753+13","35,255+22","269","229-9","28-Sep-21"
"14","Jhargram","11,953+5","11,831+9","27","95-4","28-Sep-21"
"15","Paschim Medinipur","52,770+33","51,886+36","503","381-3","28-Sep-21"
"16","Purba Medinipur","62,561+32","61,817+33","393+1","351-2","28-Sep-21"
"17","Purba Bardhaman","41,237+28","40,784+24","194","259+4","28-Sep-21"
"18","Paschim Bardhaman","57,189+24","56,635+18","353","201+6","28-Sep-21"
"19","Howrah","96,827+59","94,824+44","1,512+1","491+14","28-Sep-21"
"20","Hooghly","84,312+57","82,825+47","968","519+10","28-Sep-21"
"21","North 24 Parganas","3,25,169+123","3,19,225+127","4,719+5","1,225-9","28-Sep-21"
"22","South 24 Parganas","99,047+59","97,208+60","1,306+2","533-3","28-Sep-21"
"23","Kolkata","3,16,368+139","3,09,984+132","5,063+4","1,321+3","28-Sep-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","15,68,321+748","15,41,963+740","18,778+14","7,580-6",""
