"1","Total Samples taken","16527102"
"2","Sample collected on the day","29320"
"3","Test conducted on the day","28261"
"4","Total No. of patients tested Positive","603814"
"5","No. of patients discharged","586868"
"6","Number of active Cases","323"
"7","Total Deaths reported","16623"
"8","No. of Patients on oxygen support","25"
"9","Patients at critical care Level-3 facilities","7"
"10","Patients who are critical and on ventilator support","1"
"11","Healthcare Workers vaccinated with 1st dose on the day","2"
"12","Total Healthcare Workers vaccinated with 1st dose","217834"
"13","Frontline Workers vaccinated with 1st dose on the day","258"
"14","Total Frontline Workers vaccinated with 1st dose","1154341"
"15","Healthcare Workers vaccinated with 2nd dose on the day","14"
"16","Total Healthcare Workers vaccinated with 2nd dose","141341"
"17","Frontline Workers vaccinated with 2nd dose on the day","693"
"18","Total Frontline Workers vaccinated with 2nd dose","341899"
"19","COVID-19 Vaccinated with 1st dose on the day
(Healthcare + Frontline Workers)","260"
"20","COVID-19 Vaccinated with 2nd dose on the day
(Healthcare + Frontline Workers)","707"
"21","Total COVID-19 Vaccinated with 1st dose
(Healthcare + Frontline Workers)","1372175"
"22","Total COVID-19 Vaccinated with 2nd dose
(Healthcare + Frontline Workers)","483240"
"23","Above 45 Vaccinated with 1st dose on the day","4453"
"24","Total Above 45 Vaccinated with 1st dose","6386772"
"25","Above 45 Vaccinated with 2nd dose on the day","17376"
"26","Total Above 45 Vaccinated with 2nd dose","3632730"
"27","18-44 years age group Vaccinated with 1st dose on the day","14831"
"28","Total 18-44 years age group Vaccinated with 1st dose","9003518"
"29","18-44 years age group Vaccinated with 2nd dose on the day","44603"
"30","Total 18-44 years age group Vaccinated with 2nd dose","4484097"
"31","Total Vaccination 1st dose on the day","19544"
"32","Total Vaccination 2nd dose on the day","62686"
"33","Total Vaccination 1st and 2nd dose on the day","82230"
