Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
2021-10-25,Chhattisgarh,Durg,2021-10-25 08:00:00+05:30,https://twitter.com/HealthCgGov,,96857,1797,95013,0,2021-10-25 08:00:00+05:30,2021-10-25 08:00:00+05:30,https://twitter.com/HealthCgGov,,1005872,13572,992066,22352
2021-10-25,Chhattisgarh,Rajnandgaon,2021-10-25 08:00:00+05:30,https://twitter.com/HealthCgGov,,56072,515,55554,0,2021-10-25 08:00:00+05:30,2021-10-25 08:00:00+05:30,https://twitter.com/HealthCgGov,,1005872,13572,992066,22352
2021-10-25,Chhattisgarh,Balod,2021-10-25 08:00:00+05:30,https://twitter.com/HealthCgGov,,27276,396,26879,0,2021-10-25 08:00:00+05:30,2021-10-25 08:00:00+05:30,https://twitter.com/HealthCgGov,,1005872,13572,992066,22352
2021-10-25,Chhattisgarh,Bametara,2021-10-25 08:00:00+05:30,https://twitter.com/HealthCgGov,,19962,236,19726,0,2021-10-25 08:00:00+05:30,2021-10-25 08:00:00+05:30,https://twitter.com/HealthCgGov,,1005872,13572,992066,22352
2021-10-25,Chhattisgarh,Kabeerdham,2021-10-25 08:00:00+05:30,https://twitter.com/HealthCgGov,,22770,267,22503,0,2021-10-25 08:00:00+05:30,2021-10-25 08:00:00+05:30,https://twitter.com/HealthCgGov,,1005872,13572,992066,22352
2021-10-25,Chhattisgarh,Raipur,2021-10-25 08:00:00+05:30,https://twitter.com/HealthCgGov,,158003,3139,154839,0,2021-10-25 08:00:00+05:30,2021-10-25 08:00:00+05:30,https://twitter.com/HealthCgGov,,1005872,13572,992066,22352
2021-10-25,Chhattisgarh,Dhamtari,2021-10-25 08:00:00+05:30,https://twitter.com/HealthCgGov,,27237,545,26688,0,2021-10-25 08:00:00+05:30,2021-10-25 08:00:00+05:30,https://twitter.com/HealthCgGov,,1005872,13572,992066,22352
2021-10-25,Chhattisgarh,Baloda Bazar,2021-10-25 08:00:00+05:30,https://twitter.com/HealthCgGov,,43085,471,42608,0,2021-10-25 08:00:00+05:30,2021-10-25 08:00:00+05:30,https://twitter.com/HealthCgGov,,1005872,13572,992066,22352
2021-10-25,Chhattisgarh,Mahasamund,2021-10-25 08:00:00+05:30,https://twitter.com/HealthCgGov,,31365,365,30999,0,2021-10-25 08:00:00+05:30,2021-10-25 08:00:00+05:30,https://twitter.com/HealthCgGov,,1005872,13572,992066,22352
2021-10-25,Chhattisgarh,Gariaband,2021-10-25 08:00:00+05:30,https://twitter.com/HealthCgGov,,19700,194,19506,0,2021-10-25 08:00:00+05:30,2021-10-25 08:00:00+05:30,https://twitter.com/HealthCgGov,,1005872,13572,992066,22352
2021-10-25,Chhattisgarh,Bilaspur,2021-10-25 08:00:00+05:30,https://twitter.com/HealthCgGov,,65666,1208,64441,0,2021-10-25 08:00:00+05:30,2021-10-25 08:00:00+05:30,https://twitter.com/HealthCgGov,,1005872,13572,992066,22352
2021-10-25,Chhattisgarh,Raigarh,2021-10-25 08:00:00+05:30,https://twitter.com/HealthCgGov,,62582,978,61590,0,2021-10-25 08:00:00+05:30,2021-10-25 08:00:00+05:30,https://twitter.com/HealthCgGov,,1005872,13572,992066,22352
2021-10-25,Chhattisgarh,Korba,2021-10-25 08:00:00+05:30,https://twitter.com/HealthCgGov,,54834,580,54219,0,2021-10-25 08:00:00+05:30,2021-10-25 08:00:00+05:30,https://twitter.com/HealthCgGov,,1005872,13572,992066,22352
2021-10-25,Chhattisgarh,Janjgir Champa,2021-10-25 08:00:00+05:30,https://twitter.com/HealthCgGov,,57618,837,56759,0,2021-10-25 08:00:00+05:30,2021-10-25 08:00:00+05:30,https://twitter.com/HealthCgGov,,1005872,13572,992066,22352
2021-10-25,Chhattisgarh,Mungeli,2021-10-25 08:00:00+05:30,https://twitter.com/HealthCgGov,,23920,167,23751,0,2021-10-25 08:00:00+05:30,2021-10-25 08:00:00+05:30,https://twitter.com/HealthCgGov,,1005872,13572,992066,22352
2021-10-25,Chhattisgarh,Gaurela Pendra Marwahi,2021-10-25 08:00:00+05:30,https://twitter.com/HealthCgGov,,12010,146,11864,0,2021-10-25 08:00:00+05:30,2021-10-25 08:00:00+05:30,https://twitter.com/HealthCgGov,,1005872,13572,992066,22352
