"Total No. of Sample Taken Today","27174"
"Total No. of Positive Cases Detected Today","24"
"Total Positive Cases under Home Isolation (30-11-2021)","123"
"Total No. of Samples Sent till date","13617252"
"Total No. of Samples found Positive till date","771733 
(M: 471547 
F: 300169 
Transgender: 17)"
"Total Positive COVID-19 Patients Recovered / Discharged till date","761510"
"Total Active COVID-19 Patients","146"
"No. of Deaths","10054"
"Total No. of People Vaccinated today","108302 
(1st Dose: 28724, 
2nd Dose: 79578"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose","18620728 (90%)"
"Cumulative Coverage of COVID-19 Vaccination – 2nd Dose","10192791 (50%)"
"Cumulative Coverage of Total COVID-19 Vaccination","28813519"
"COVID-19 Today (01-12-2021) Positivity Rate","0.11%"
"COVID-19 Cumulative Positivity Rate","5.68%"
"Recovery Rate","98.68%"
"Fatality Rate","1.30%"
"Tests Per Million Population","537170"
