"1","Total Samples taken","16777829"
"2","Sample collected on the day","10958"
"3","Test conducted on the day","11126"
"4","Total No. of patients tested Positive","604331"
"5","No. of patients discharged","587299"
"6","Number of active Cases","390"
"7","Total Deaths reported","16642"
"8","No. of Patients on oxygen support","22"
"9","Patients at critical care Level-3 facilities","11"
"10","Patients who are critical and on ventilator support","0"
"11","Healthcare Workers vaccinated with 1st dose on the day","8"
"12","Total Healthcare Workers vaccinated with 1st dose","217931"
"13","Frontline Workers vaccinated with 1st dose on the day","90"
"14","Total Frontline Workers vaccinated with 1st dose","1154960"
"15","Healthcare Workers vaccinated with 2nd dose on the day","33"
"16","Total Healthcare Workers vaccinated with 2nd dose","141852"
"17","Frontline Workers vaccinated with 2nd dose on the day","265"
"18","Total Frontline Workers vaccinated with 2nd dose","344296"
"19","COVID-19 Vaccinated with 1st dose on the day
(Healthcare + Frontline Workers)","98"
"20","COVID-19 Vaccinated with 2nd dose on the day
(Healthcare + Frontline Workers)","298"
"21","Total COVID-19 Vaccinated with 1st dose
(Healthcare + Frontline Workers)","1372891"
"22","Total COVID-19 Vaccinated with 2nd dose
(Healthcare + Frontline Workers)","486148"
"23","Above 45 Vaccinated with 1st dose on the day","3973"
"24","Total Above 45 Vaccinated with 1st dose","6423231"
"25","Above 45 Vaccinated with 2nd dose on the day","10727"
"26","Total Above 45 Vaccinated with 2nd dose","3761585"
"27","18-44 years age group Vaccinated with 1st dose on the day","11288"
"28","Total 18-44 years age group Vaccinated with 1st dose","9113767"
"29","18-44 years age group Vaccinated with 2nd dose on the day","29134"
"30","Total 18-44 years age group Vaccinated with 2nd dose","4834061"
"31","Total Vaccination 1st dose on the day","15359"
"32","Total Vaccination 2nd dose on the day","40159"
"33","Total Vaccination 1st and 2nd dose on the day","55518"
