"Total No. of Sample Taken Today","15349"
"Total No. of Positive Cases Detected Today","415"
"Total Active COVID-19 Patients","1932"
"Total No. of Active Cases under Home Isolation (06-07-2022)","1848"
"Total No. of Samples found Positive till date","1018344"
"Total Positive COVID-19 Patients Recovered / Discharged till date","1005762"
"No. of Deaths","10627"
"Total No. of People Vaccinated Today","17958 
(1st Dose: 1045 
2nd Dose: 6309 
Precaution Dose: 10604)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","23577306 (100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 87% for 15yrs above population)","19488515 (87%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","1060388"
"Cumulative Coverage of Total COVID-19 Vaccination","44126209"
"COVID-19 Today (06-07-2022) Positivity Rate","2.77%"
"Recovery Rate","98.76%"
"Fatality Rate","1.04%"
