"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,698+6","15,555+4","102","41+2","26-Nov-21"
"2","Coochbehar","29,601+11","29,379+11","97","125","26-Nov-21"
"3","Darjeeling","57,872+14","57,050+26","547","275-12","26-Nov-21"
"4","Kalimpong","7,120+1","7,041+2","54","25-1","26-Nov-21"
"5","Jalpaiguri","42,366+24","41,617+14","587","162+10","26-Nov-21"
"6","Uttar Dinajpur","20,049+6","19,751+5","240","58+1","26-Nov-21"
"7","Dakshin Dinajpur","18,464+31","18,090+17","174+1","200+13","26-Nov-21"
"8","Malda","33,671+13","33,390+8","188","93+5","26-Nov-21"
"9","Murshidabad","34,128+2","33,747+5","330","51-3","26-Nov-21"
"10","Nadia","74,193+22","73,023+27","882","288-5","26-Nov-21"
"11","Birbhum","41,577+15","41,139+13","289","149+2","26-Nov-21"
"12","Purulia","19,467+2","19,336+2","114","17","26-Nov-21"
"13","Bankura","36,791+8","36,353+15","276","162-7","26-Nov-21"
"14","Jhargram","12,280+4","12,203+5","27","50-1","26-Nov-21"
"15","Paschim Medinipur","54,031+14","53,372+14","509","150","26-Nov-21"
"16","Purba Medinipur","63,366+9","62,859+10","400","107-1","26-Nov-21"
"17","Purba Bardhaman","42,523+14","42,141+17","206+2","176-5","26-Nov-21"
"18","Paschim Bardhaman","58,349+20","57,771+20","360","218","26-Nov-21"
"19","Howrah","1,00,421+45","98,276+57","1,533","612-12","26-Nov-21"
"20","Hooghly","87,993+60","86,354+57","1,012+1","627+2","26-Nov-21"
"21","North 24 Parganas","3,33,030+124","3,26,712+129","4,915+4","1,403-9","26-Nov-21"
"22","South 24 Parganas","1,02,720+42","1,00,707+60","1,372+1","641-19","26-Nov-21"
"23","Kolkata","3,28,376+214","3,20,953+199","5,233+2","2,190+13","26-Nov-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","16,14,152+701","15,86,882+717","19,450+11","7,820-27",""
