"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,785+3","15,651+4","102","32-1","28-Dec-21"
"2","Coochbehar","29,902+7","29,699+12","99","104-5","28-Dec-21"
"3","Darjeeling","58,434+9","57,668+25","551","215-16","28-Dec-21"
"4","Kalimpong","7,169+4","7,094+2","54","21+2","28-Dec-21"
"5","Jalpaiguri","42,753+14","42,014+16","592","147-2","28-Dec-21"
"6","Uttar Dinajpur","20,170+6","19,884+5","241","45+1","28-Dec-21"
"7","Dakshin Dinajpur","18,693+4","18,444+8","176","73-4","28-Dec-21"
"8","Malda","33,895+8","33,626+9","188","81-1","28-Dec-21"
"9","Murshidabad","34,261+1","33,884+6","331","46-5","28-Dec-21"
"10","Nadia","74,968+12","73,772+34","903+1","293-23","28-Dec-21"
"11","Birbhum","42,079+35","41,598+18","295+1","186+16","28-Dec-21"
"12","Purulia","19,528+3","19,390+2","114","24+1","28-Dec-21"
"13","Bankura","37,024+8","36,649+11","276","99-3","28-Dec-21"
"14","Jhargram","12,378+1","12,310+5","27","41-4","28-Dec-21"
"15","Paschim Medinipur","54,419+15","53,752+17","512","155-2","28-Dec-21"
"16","Purba Medinipur","63,583+11","63,099+8","404","80+3","28-Dec-21"
"17","Purba Bardhaman","42,811+18","42,486+12","209","116+6","28-Dec-21"
"18","Paschim Bardhaman","59,023+47","58,380+28","366","277+19","28-Dec-21"
"19","Howrah","1,01,592+79","99,543+52","1,548+3","501+24","28-Dec-21"
"20","Hooghly","89,334+59","87,778+56","1,037+1","519+2","28-Dec-21"
"21","North 24 Parganas","3,36,280+145","3,30,015+135","5,012+2","1,253+8","28-Dec-21"
"22","South 24 Parganas","1,04,036+60","1,02,135+54","1,394+1","507+5","28-Dec-21"
"23","Kolkata","3,34,723+540","3,26,500+288","5,311+3","2,912+249","28-Dec-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","16,32,906+1,089","16,05,434+807","19,745+12","7,727+270",""
