"Total No. of Sample Taken Today","6315"
"Total No. of Positive Cases Detected Today","52"
"Total Active COVID-19 Patients","200"
"Total No. of Active Cases under Home Isolation (13-10-2022)","189"
"Total No. of Samples found Positive till date","1055438"
"Total Positive COVID-19 Patients Recovered / Discharged till date","1044507"
"No. of Deaths","10708"
"Total No. of People Vaccinated Today","835 
(1st Dose: 41 
2nd Dose: 135 
Precaution Dose: 659)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","23667370 (100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 88% for 15yrs above population)","19813209 (88%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","1923177"
"Cumulative Coverage of Total COVID-19 Vaccination","45403756"
"COVID-19 Today (13-10-2022) Positivity Rate","0.82%"
"Recovery Rate","98.96%"
"Fatality Rate","1.01%"
