"Total No. of Sample Taken Today","44156"
"Total No. of Positive Cases Detected Today (New Omicron Cases: 8)","2678"
"Total Positive Cases under Home Isolation (05-01-2022)","5438"
"Total No. of Samples Sent till date","14847499"
"Total No. of Samples found Positive till date 
Total Omicron Cases:114 (Active – 31, Discharged - 83)","781696 
(M: 477002 
F: 304677 
Transgender: 17)"
"Total Positive COVID-19 Patients Recovered / Discharged till date","763694"
"Total Active COVID-19 Patients","7912"
"No. of Deaths","10067"
"Total No. of People Vaccinated today","387576 
(1st Dose: 269047, 
2nd Dose: 118529)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose","21043681"
"Cumulative Coverage of COVID-19 Vaccination – 2nd Dose","15062285"
"Cumulative Coverage of Total COVID-19 Vaccination","36105966"
"COVID-19 Today (06-01-2022) Positivity Rate","5.91%"
"COVID-19 Cumulative Positivity Rate","5.28%"
"Recovery Rate","97.70%"
"Fatality Rate","1.29%"
"Tests Per Million Population","585700"
