"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,659+3","15,515+4","102","42-1","15-Nov-21"
"2","Coochbehar","29,464+13","29,250+12","97","117+1","15-Nov-21"
"3","Darjeeling","57,571+29","56,746+29","545","280","15-Nov-21"
"4","Kalimpong","7,100+1","7,006+5","54","40-4","15-Nov-21"
"5","Jalpaiguri","42,181+17","41,471+13","583","127+4","15-Nov-21"
"6","Uttar Dinajpur","19,993+7","19,682+7","240","71","15-Nov-21"
"7","Dakshin Dinajpur","18,250+21","17,865+22","172","213-1","15-Nov-21"
"8","Malda","33,584+18","33,282+11","187","115+7","15-Nov-21"
"9","Murshidabad","34,069+8","33,692+5","329","48+3","15-Nov-21"
"10","Nadia","73,910+23","72,674+39","871","365-16","15-Nov-21"
"11","Birbhum","41,425+13","40,983+16","288","154-3","15-Nov-21"
"12","Purulia","19,445+1","19,315+2","114","16-1","15-Nov-21"
"13","Bankura","36,627+9","36,159+21","276+1","192-13","15-Nov-21"
"14","Jhargram","12,230+1","12,149+6","27","54-5","15-Nov-21"
"15","Paschim Medinipur","53,886+15","53,191+20","508","187-5","15-Nov-21"
"16","Purba Medinipur","63,253+11","62,750+11","400+2","103-2","15-Nov-21"
"17","Purba Bardhaman","42,331+13","41,933+21","202","196-8","15-Nov-21"
"18","Paschim Bardhaman","58,114+19","57,540+23","357","217-4","15-Nov-21"
"19","Howrah","99,774+71","97,608+64","1,530","636+7","15-Nov-21"
"20","Hooghly","87,339+78","85,667+67","1,002","670+11","15-Nov-21"
"21","North 24 Parganas","3,31,493+129","3,25,253+140","4,885+5","1,355-16","15-Nov-21"
"22","South 24 Parganas","1,02,024+88","1,00,000+66","1,361+2","663+20","15-Nov-21"
"23","Kolkata","3,26,006+231","3,18,640+221","5,200+4","2,166+6","15-Nov-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","16,05,794+819","15,78,434+825","19,333+14","8,027-20",""
