"Total No. of Sample Taken Today","14541"
"Total No. of Positive Cases Detected Today","11"
"Total Positive Cases under Home Isolation (19-11-2021)","94"
"Total No. of Samples Sent till date","13396927"
"Total No. of Samples found Positive till date","771528 
(M: 471436 
F: 300075 
Transgender: 17)"
"Total Positive COVID-19 Patients Recovered / Discharged till date","761343"
"Total Active COVID-19 Patients","109"
"No. of Deaths","10053"
"Total No. of People Vaccinated today","108177 
(1st Dose: 34389, 
2nd Dose: 73788"
"Cumulative Coverage of COVID-19 Vaccination - 1sr Dose","18231167 (89%)"
"Cumulative Coverage of COVID-19 Vaccination – 2nd Dose","9269240 (45%)"
"Cumulative Coverage of Total COVID-19 Vaccination","27500407"
"COVID-19 Today (20-11-2021) Positivity Rate","0.05%"
"COVID-19 Cumulative Positivity Rate","5.77%"
"Recovery Rate","98.68%"
"Fatality Rate","1.30%"
"Tests Per Million Population","528478"
