"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,454+7","15,281+7","101","72","2-Oct-21"
"2","Coochbehar","28,936+14","28,673+15","96","167-1","2-Oct-21"
"3","Darjeeling","56,358+23","55,445+35","531","382-12","2-Oct-21"
"4","Kalimpong","6,936+16","6,802+6","53","81+10","2-Oct-21"
"5","Jalpaiguri","41,544+26","40,738+21","565","241+5","2-Oct-21"
"6","Uttar Dinajpur","19,709+1","19,446+3","235","28-2","2-Oct-21"
"7","Dakshin Dinajpur","17,494+9","17,194+12","169","131-3","2-Oct-21"
"8","Malda","33,184+4","32,882+11","186","116-7","2-Oct-21"
"9","Murshidabad","33,838+3","33,484+2","326","28+1","2-Oct-21"
"10","Nadia","72,142+58","70,756+51","815+1","571+6","2-Oct-21"
"11","Birbhum","40,812+5","40,437+9","285","90-4","2-Oct-21"
"12","Purulia","19,360+3","19,221+2","113","26+1","2-Oct-21"
"13","Bankura","35,834+24","35,339+20","273","222+4","2-Oct-21"
"14","Jhargram","11,982+7","11,865+8","27","90-1","2-Oct-21"
"15","Paschim Medinipur","52,899+25","52,027+34","503","369-9","2-Oct-21"
"16","Purba Medinipur","62,660+25","61,943+30","394","323-5","2-Oct-21"
"17","Purba Bardhaman","41,331+24","40,879+23","195+1","257","2-Oct-21"
"18","Paschim Bardhaman","57,248+11","56,708+17","353","187-6","2-Oct-21"
"19","Howrah","97,022+50","95,006+45","1,514","502+5","2-Oct-21"
"20","Hooghly","84,541+52","83,022+50","971+1","548+1","2-Oct-21"
"21","North 24 Parganas","3,25,648+116","3,19,698+110","4,732+3","1,218+3","2-Oct-21"
"22","South 24 Parganas","99,285+53","97,417+50","1,311+2","557+1","2-Oct-21"
"23","Kolkata","3,16,957+145","3,10,502+123","5,074+2","1,381+20","2-Oct-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","15,71,240+701","15,44,828+684","18,825+10","7,587+7",""
