"1","Total Samples taken","16281067"
"2","Sample collected on the day","30688"
"3","Test conducted on the day","30207"
"4","Total No. of patients tested Positive","603488"
"5","No. of patients discharged","586519"
"6","Number of active Cases","361"
"7","Total Deaths reported","16608"
"8","No. of Patients on oxygen support","38"
"9","Patients at critical care Level-3 facilities","13"
"10","Patients who are critical and on ventilator support","0"
"11","Healthcare Workers vaccinated with 1st dose on the day","0"
"12","Total Healthcare Workers vaccinated with 1st dose","217114"
"13","Frontline Workers vaccinated with 1st dose on the day","0"
"14","Total Frontline Workers vaccinated with 1st dose","1153382"
"15","Healthcare Workers vaccinated with 2nd dose on the day","0"
"16","Total Healthcare Workers vaccinated with 2nd dose","139051"
"17","Frontline Workers vaccinated with 2nd dose on the day","6"
"18","Total Frontline Workers vaccinated with 2nd dose","338303"
"19","COVID-19 Vaccinated with 1st dose on the day
(Healthcare + Frontline Workers)","0"
"20","COVID-19 Vaccinated with 2nd dose on the day
(Healthcare + Frontline Workers)","6"
"21","Total COVID-19 Vaccinated with 1st dose
(Healthcare + Frontline Workers)","1370496"
"22","Total COVID-19 Vaccinated with 2nd dose
(Healthcare + Frontline Workers)","477354"
"23","Above 45 Vaccinated with 1st dose on the day","1446"
"24","Total Above 45 Vaccinated with 1st dose","6331136"
"25","Above 45 Vaccinated with 2nd dose on the day","3729"
"26","Total Above 45 Vaccinated with 2nd dose","3437722"
"27","18-44 years age group Vaccinated with 1st dose on the day","3906"
"28","Total 18-44 years age group Vaccinated with 1st dose","8834045"
"29","18-44 years age group Vaccinated with 2nd dose on the day","10932"
"30","Total 18-44 years age group Vaccinated with 2nd dose","4007469"
"31","Total Vaccination 1st dose on the day","5352"
"32","Total Vaccination 2nd dose on the day","14667"
"33","Total Vaccination 1st and 2nd dose on the day","20019"
