"1","Total Samples taken","18230798"
"2","Sample collected on the day","13477"
"3","Test conducted on the day","20446"
"4","Total No. of patients tested Positive","755858"
"5","No. of patients discharged","734768"
"6","Positive cases on the day","318"
"7","Number of active Cases","3480"
"8","Total Deaths reported","17610"
"9","No. of Patients on oxygen support","230"
"10","Patients at critical care Level-3 facilities","56"
"11","Patients who are critical and on ventilator support","25"
"12","Healthcare Workers vaccinated with 1st dose on the day","43"
"13","Total Healthcare Workers vaccinated with 1st dose","218304"
"14","Frontline Workers vaccinated with 1st dose on the day","48"
"15","Total Frontline Workers vaccinated with 1st dose","1116289"
"16","Healthcare Workers vaccinated with 2nd dose on the day","488"
"17","Total Healthcare Workers vaccinated with 2nd dose","203160"
"18","Frontline Workers vaccinated with 2nd dose on the day","2748"
"19","Total Frontline Workers vaccinated with 2nd dose","975365"
"20","Above 45 Vaccinated with 1st dose on the day","46785"
"21","Total Above 45 Vaccinated with 1st dose","8021252"
"22","Above 45 Vaccinated with 2nd dose on the day","38657"
"23","Total Above 45 Vaccinated with 2nd dose","6337845"
"24","18-44 years age group Vaccinated with 1st dose on the day","88819"
"25","Total 18-44 years age group Vaccinated with 1st dose","11905976"
"26","18-44 years age group Vaccinated with 2nd dose on the day","72936"
"27","Total 18-44 years age group Vaccinated with 2nd dose","7897394"
"28","15-17 years age group Vaccinated with 1st dose on the day","11542"
"29","Total 15-17 years age group Vaccinated with 1st dose","718239"
"30","15-17 years age group Vaccinated with 2nd dose on the day","8024"
"31","Total 15-17 years age group Vaccinated with 2nddose","40839"
"32","Precautionary dose given on the day","8590"
"33","Total Precautionary dose given","351089"
"34","Total Vaccination 1st dose on the day","135695"
"35","Total Vaccination 2nd dose on the day","114829"
"36","Total Vaccination 1st and 2nd dose on the day","250524"
