"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,782+1","15,647+3","102","33-2","27-Dec-21"
"2","Coochbehar","29,895+1","29,687+12","99","109-11","27-Dec-21"
"3","Darjeeling","58,425+18","57,643+23","551","231-5","27-Dec-21"
"4","Kalimpong","7,165+1","7,092+2","54","19-1","27-Dec-21"
"5","Jalpaiguri","42,739+19","41,998+14","592","149+5","27-Dec-21"
"6","Uttar Dinajpur","20,164+1","19,879+5","241","44-4","27-Dec-21"
"7","Dakshin Dinajpur","18,689+4","18,436+8","176","77-4","27-Dec-21"
"8","Malda","33,887+7","33,617+8","188","82-1","27-Dec-21"
"9","Murshidabad","34,260+8","33,878+5","331","51+3","27-Dec-21"
"10","Nadia","74,956+12","73,738+33","902","316-21","27-Dec-21"
"11","Birbhum","42,044+3","41,580+18","294","170-15","27-Dec-21"
"12","Purulia","19,525+1","19,388+2","114","23-1","27-Dec-21"
"13","Bankura","37,016+2","36,638+11","276","102-9","27-Dec-21"
"14","Jhargram","12,377+4","12,305+4","27","45","27-Dec-21"
"15","Paschim Medinipur","54,404+14","53,735+15","512","157-1","27-Dec-21"
"16","Purba Medinipur","63,572+3","63,091+8","404","77-5","27-Dec-21"
"17","Purba Bardhaman","42,793+7","42,474+11","209","110-4","27-Dec-21"
"18","Paschim Bardhaman","58,976+25","58,352+25","366","258","27-Dec-21"
"19","Howrah","1,01,513+58","99,491+45","1,545+1","477+12","27-Dec-21"
"20","Hooghly","89,275+41","87,722+51","1,036+1","517-11","27-Dec-21"
"21","North 24 Parganas","3,36,135+102","3,29,880+123","5,010+2","1,245-23","27-Dec-21"
"22","South 24 Parganas","1,03,976+38","1,02,081+50","1,393+1","502-13","27-Dec-21"
"23","Kolkata","3,34,183+382","3,26,212+245","5,308+2","2,663+135","27-Dec-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","16,31,817+752","16,04,627+721","19,733+7","7,457+24",""
