,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2021-11-29,UT,8,1,51,5378,6612,60359,0,105,112.0,3.0,151.0,52021.0,34565.0,351698.0,0.0,Almora,0,0,2,210,82,1154,0,21,4.0,0.0,12.0,2142.0,642.0,9861.0,0,621927,,,616 cases were recorded as Migrated / Others,12221,196,11402,240003.0,380651,253740,0,616,2022-01-22T02:30:37.116967+05:30,11141000,,,6160 cases were recorded as Migrated / Others,344227,7408,330527,8040633,7579400,5030849,0,6160,1.0,0.0
1,1,1,1,2021-11-29,UT,8,1,51,5378,6612,60359,0,105,112.0,3.0,151.0,52021.0,34565.0,351698.0,0.0,Bageshwar,0,0,0,20,70,1543,0,0,0.0,0.0,0.0,1252.0,450.0,5453.0,0,259840,,,25 cases were recorded as Migrated / Others,5764,60,5679,207089.0,185070,150838,0,25,2022-01-22T02:30:37.116967+05:30,11141000,,,6160 cases were recorded as Migrated / Others,344227,7408,330527,8040633,7579400,5030849,0,6160,1.0,0.0
2,2,2,2,2021-11-29,UT,8,1,51,5378,6612,60359,0,105,112.0,3.0,151.0,52021.0,34565.0,351698.0,0.0,Chamoli,0,0,0,168,22,1526,0,2,2.0,0.0,0.0,2335.0,241.0,10413.0,0,391114,,,206 cases were recorded as Migrated / Others,12247,62,11977,291797.0,275626,225100,0,206,2022-01-22T02:30:37.116967+05:30,11141000,,,6160 cases were recorded as Migrated / Others,344227,7408,330527,8040633,7579400,5030849,0,6160,1.0,0.0
3,3,3,3,2021-11-29,UT,8,1,51,5378,6612,60359,0,105,112.0,3.0,151.0,52021.0,34565.0,351698.0,0.0,Champawat,0,0,0,26,88,988,0,1,0.0,0.0,0.0,2426.0,469.0,5188.0,0,259315,,,189 cases were recorded as Migrated / Others,7605,53,7363,239453.0,184698,137766,0,189,2022-01-22T02:30:37.116967+05:30,11141000,,,6160 cases were recorded as Migrated / Others,344227,7408,330527,8040633,7579400,5030849,0,6160,1.0,0.0
4,4,4,4,2021-11-29,UT,8,1,51,5378,6612,60359,0,105,112.0,3.0,151.0,52021.0,34565.0,351698.0,0.0,Dehradun,8,0,43,901,2331,13419,0,52,60.0,0.0,124.0,11381.0,10339.0,70840.0,0,1698560,,,603 cases were recorded as Migrated / Others,112538,3523,108353,1970098.0,1493289,1040759,0,603,2022-01-22T02:30:37.116967+05:30,11141000,,,6160 cases were recorded as Migrated / Others,344227,7408,330527,8040633,7579400,5030849,0,6160,1.0,3.0
5,5,5,5,2021-11-29,UT,8,1,51,5378,6612,60359,0,105,112.0,3.0,151.0,52021.0,34565.0,351698.0,0.0,Haridwar,0,0,1,2092,983,10649,0,11,8.0,0.0,4.0,14727.0,5999.0,67443.0,0,1927029,,,1378 cases were recorded as Migrated / Others,51535,1020,49117,2124740.0,1476539,870807,0,1378,2022-01-22T02:30:37.116967+05:30,11141000,,,6160 cases were recorded as Migrated / Others,344227,7408,330527,8040633,7579400,5030849,0,6160,1.0,0.0
6,6,6,6,2021-11-29,UT,8,1,51,5378,6612,60359,0,105,112.0,3.0,151.0,52021.0,34565.0,351698.0,0.0,Nainital,0,1,1,647,645,5281,0,8,9.0,1.0,3.0,4976.0,3143.0,26609.0,0,955128,,,134 cases were recorded as Migrated / Others,39259,946,38167,571513.0,732126,480205,0,134,2022-01-22T02:30:37.116967+05:30,11141000,,,6160 cases were recorded as Migrated / Others,344227,7408,330527,8040633,7579400,5030849,0,6160,1.0,0.0
7,7,7,7,2021-11-29,UT,8,1,51,5378,6612,60359,0,105,112.0,3.0,151.0,52021.0,34565.0,351698.0,0.0,Pauri Garhwal,0,0,3,203,419,3043,0,2,19.0,0.0,3.0,2589.0,2386.0,19623.0,0,686527,,,701 cases were recorded as Migrated / Others,17709,315,16676,396452.0,437938,287531,0,701,2022-01-22T02:30:37.116967+05:30,11141000,,,6160 cases were recorded as Migrated / Others,344227,7408,330527,8040633,7579400,5030849,0,6160,1.0,0.0
8,8,8,8,2021-11-29,UT,8,1,51,5378,6612,60359,0,105,112.0,3.0,151.0,52021.0,34565.0,351698.0,0.0,Pithoragarh,0,0,0,56,139,2609,0,0,2.0,0.0,1.0,1712.0,793.0,11920.0,0,485993,,,108 cases were recorded as Migrated / Others,10265,182,9973,221560.0,321694,224585,0,108,2022-01-22T02:30:37.116967+05:30,11141000,,,6160 cases were recorded as Migrated / Others,344227,7408,330527,8040633,7579400,5030849,0,6160,1.0,0.0
9,9,9,9,2021-11-29,UT,8,1,51,5378,6612,60359,0,105,112.0,3.0,151.0,52021.0,34565.0,351698.0,0.0,Rudraprayag,0,0,0,154,57,553,0,1,0.0,0.0,0.0,1155.0,268.0,2927.0,0,236857,,,159 cases were recorded as Migrated / Others,8801,106,8536,196551.0,171879,127049,0,159,2022-01-22T02:30:37.116967+05:30,11141000,,,6160 cases were recorded as Migrated / Others,344227,7408,330527,8040633,7579400,5030849,0,6160,1.0,0.0
10,10,10,10,2021-11-29,UT,8,1,51,5378,6612,60359,0,105,112.0,3.0,151.0,52021.0,34565.0,351698.0,0.0,Tehri Garhwal,0,0,0,33,316,2362,0,0,0.0,2.0,1.0,1114.0,2111.0,14932.0,0,616409,,,899 cases were recorded as Migrated / Others,15838,110,14829,309406.0,387966,260332,0,899,2022-01-22T02:30:37.116967+05:30,11141000,,,6160 cases were recorded as Migrated / Others,344227,7408,330527,8040633,7579400,5030849,0,6160,1.0,-2.0
11,11,11,11,2021-11-29,UT,8,1,51,5378,6612,60359,0,105,112.0,3.0,151.0,52021.0,34565.0,351698.0,0.0,Udham Singh Nagar,0,0,0,591,1376,16107,0,1,7.0,0.0,1.0,4454.0,7348.0,99359.0,0,1648367,,,799 cases were recorded as Migrated / Others,37885,761,36317,927353.0,1295553,785554,0,799,2022-01-22T02:30:37.116967+05:30,11141000,,,6160 cases were recorded as Migrated / Others,344227,7408,330527,8040633,7579400,5030849,0,6160,1.0,0.0
12,12,12,12,2021-11-29,UT,8,1,51,5378,6612,60359,0,105,112.0,3.0,151.0,52021.0,34565.0,351698.0,0.0,Uttarkashi,0,0,1,277,84,1125,0,6,1.0,0.0,2.0,1758.0,376.0,7130.0,0,329686,,,343 cases were recorded as Migrated / Others,12560,74,12138,344618.0,236371,186583,0,343,2022-01-22T02:30:37.116967+05:30,11141000,,,6160 cases were recorded as Migrated / Others,344227,7408,330527,8040633,7579400,5030849,0,6160,1.0,0.0
