"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,352+7","15,154+9","101","97-2","17-Sep-21"
"2","Coochbehar","28,729+14","28,428+19","96","205-5","17-Sep-21"
"3","Darjeeling","55,850+33","54,836+45","524+2","490-14","17-Sep-21"
"4","Kalimpong","6,843+5","6,700+9","53+1","90-5","17-Sep-21"
"5","Jalpaiguri","41,241+27","40,383+27","561","297","17-Sep-21"
"6","Uttar Dinajpur","19,679+4","19,397+4","235","47","17-Sep-21"
"7","Dakshin Dinajpur","17,321+18","17,027+11","169","125+7","17-Sep-21"
"8","Malda","33,030+5","32,723+12","186","121-7","17-Sep-21"
"9","Murshidabad","33,790+3","33,447+18","325","18-15","17-Sep-21"
"10","Nadia","71,348+49","70,022+48","792+1","534","17-Sep-21"
"11","Birbhum","40,688+4","40,313+8","285","90-4","17-Sep-21"
"12","Purulia","19,328+1","19,183+3","113","32-2","17-Sep-21"
"13","Bankura","35,557+25","35,025+24","266","266+1","17-Sep-21"
"14","Jhargram","11,873+11","11,725+11","27","121","17-Sep-21"
"15","Paschim Medinipur","52,419+37","51,509+37","501","409","17-Sep-21"
"16","Purba Medinipur","62,231+27","61,450+36","385","396-9","17-Sep-21"
"17","Purba Bardhaman","40,994+22","40,548+23","191","255-1","17-Sep-21"
"18","Paschim Bardhaman","56,989+21","56,447+17","352","190+4","17-Sep-21"
"19","Howrah","96,344+61","94,361+42","1,501+1","482+18","17-Sep-21"
"20","Hooghly","83,812+59","82,314+48","956+1","542+10","17-Sep-21"
"21","North 24 Parganas","3,23,939+121","3,17,977+127","4,683+2","1,279-8","17-Sep-21"
"22","South 24 Parganas","98,555+47","96,680+52","1,298+1","577-6","17-Sep-21"
"23","Kolkata","3,15,036+127","3,08,694+127","5,038+3","1,304-3","17-Sep-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","15,61,014+728","15,34,406+757","18,641+12","7,967-41",""
