,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
0,2022-03-20,KA,Bagalkote,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,40679.0,367.0,40311.0,,2022-03-21T13:35:16.687437+05:30,,,42.0 cases were recorded as Deaths due to Non Covid Reasons,3944714.0,40037.0,3902640.0,65295136,0.0,42.0
1,2022-03-20,KA,Ballari,,,2.0 cases were recorded as Deaths due to Non Covid Reasons,115507.0,1763.0,113724.0,,2022-03-21T13:35:16.687437+05:30,,,42.0 cases were recorded as Deaths due to Non Covid Reasons,3944714.0,40037.0,3902640.0,65295136,2.0,42.0
2,2022-03-20,KA,Belagavi,,,2.0 cases were recorded as Deaths due to Non Covid Reasons,100121.0,1001.0,99093.0,,2022-03-21T13:35:16.687437+05:30,,,42.0 cases were recorded as Deaths due to Non Covid Reasons,3944714.0,40037.0,3902640.0,65295136,2.0,42.0
3,2022-03-20,KA,Bengaluru Rural,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,79274.0,906.0,78356.0,,2022-03-21T13:35:16.687437+05:30,,,42.0 cases were recorded as Deaths due to Non Covid Reasons,3944714.0,40037.0,3902640.0,65295136,0.0,42.0
4,2022-03-20,KA,Bengaluru Urban,,,1.0 cases were recorded as Deaths due to Non Covid Reasons,1781007.0,16951.0,1762349.0,,2022-03-21T13:35:16.687437+05:30,,,42.0 cases were recorded as Deaths due to Non Covid Reasons,3944714.0,40037.0,3902640.0,65295136,1.0,42.0
5,2022-03-20,KA,Bidar,,,4.0 cases were recorded as Deaths due to Non Covid Reasons,29806.0,420.0,29380.0,,2022-03-21T13:35:16.687437+05:30,,,42.0 cases were recorded as Deaths due to Non Covid Reasons,3944714.0,40037.0,3902640.0,65295136,4.0,42.0
6,2022-03-20,KA,Chamarajanagara,,,11.0 cases were recorded as Deaths due to Non Covid Reasons,43615.0,524.0,43079.0,,2022-03-21T13:35:16.687437+05:30,,,42.0 cases were recorded as Deaths due to Non Covid Reasons,3944714.0,40037.0,3902640.0,65295136,11.0,42.0
7,2022-03-20,KA,Chikkaballapura,,,1.0 cases were recorded as Deaths due to Non Covid Reasons,55621.0,459.0,55154.0,,2022-03-21T13:35:16.687437+05:30,,,42.0 cases were recorded as Deaths due to Non Covid Reasons,3944714.0,40037.0,3902640.0,65295136,1.0,42.0
8,2022-03-20,KA,Chikkamagaluru,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,57240.0,406.0,56829.0,,2022-03-21T13:35:16.687437+05:30,,,42.0 cases were recorded as Deaths due to Non Covid Reasons,3944714.0,40037.0,3902640.0,65295136,0.0,42.0
9,2022-03-20,KA,Chitradurga,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,46307.0,239.0,46026.0,,2022-03-21T13:35:16.687437+05:30,,,42.0 cases were recorded as Deaths due to Non Covid Reasons,3944714.0,40037.0,3902640.0,65295136,0.0,42.0
10,2022-03-20,KA,Dakshina Kannada,,,10.0 cases were recorded as Deaths due to Non Covid Reasons,135471.0,1839.0,133601.0,,2022-03-21T13:35:16.687437+05:30,,,42.0 cases were recorded as Deaths due to Non Covid Reasons,3944714.0,40037.0,3902640.0,65295136,10.0,42.0
11,2022-03-20,KA,Davanagere,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,57534.0,623.0,56909.0,,2022-03-21T13:35:16.687437+05:30,,,42.0 cases were recorded as Deaths due to Non Covid Reasons,3944714.0,40037.0,3902640.0,65295136,0.0,42.0
12,2022-03-20,KA,Dharwad,,,7.0 cases were recorded as Deaths due to Non Covid Reasons,84066.0,1383.0,82665.0,,2022-03-21T13:35:16.687437+05:30,,,42.0 cases were recorded as Deaths due to Non Covid Reasons,3944714.0,40037.0,3902640.0,65295136,7.0,42.0
13,2022-03-20,KA,Gadag,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,30583.0,335.0,30248.0,,2022-03-21T13:35:16.687437+05:30,,,42.0 cases were recorded as Deaths due to Non Covid Reasons,3944714.0,40037.0,3902640.0,65295136,0.0,42.0
14,2022-03-20,KA,Hassan,,,2.0 cases were recorded as Deaths due to Non Covid Reasons,143856.0,1306.0,142546.0,,2022-03-21T13:35:16.687437+05:30,,,42.0 cases were recorded as Deaths due to Non Covid Reasons,3944714.0,40037.0,3902640.0,65295136,2.0,42.0
