"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","16,698+115","15,937+50","102","659+65","17-Jan-22"
"2","Coochbehar","31,213+141","30,206+70","100","907+71","17-Jan-22"
"3","Darjeeling","63,575+403","59,683+269","558+1","3,334+133","17-Jan-22"
"4","Kalimpong","7,626+31","7,263+25","55","308+6","17-Jan-22"
"5","Jalpaiguri","45,350+235","43,046+134","600","1,704+101","17-Jan-22"
"6","Uttar Dinajpur","22,970+435","20,748+141","250+1","1,972+293","17-Jan-22"
"7","Dakshin Dinajpur","20,783+186","19,168+114","179","1,436+72","17-Jan-22"
"8","Malda","40,535+609","35,998+342","190","4,347+267","17-Jan-22"
"9","Murshidabad","39,100+202","35,822+251","334","2,944-49","17-Jan-22"
"10","Nadia","82,616+227","77,079+403","910+1","4,627-177","17-Jan-22"
"11","Birbhum","52,161+291","45,908+518","310+3","5,943-230","17-Jan-22"
"12","Purulia","22,554+77","20,683+154","116","1,755-77","17-Jan-22"
"13","Bankura","40,860+221","38,147+203","276","2,437+18","17-Jan-22"
"14","Jhargram","14,504+275","13,053+105","28","1,423+170","17-Jan-22"
"15","Paschim Medinipur","59,768+282","56,018+271","514","3,236+11","17-Jan-22"
"16","Purba Medinipur","66,234+176","64,238+129","407","1,589+47","17-Jan-22"
"17","Purba Bardhaman","51,303+395","45,822+446","217+1","5,264-52","17-Jan-22"
"18","Paschim Bardhaman","72,513+386","64,885+629","377","7,251-243","17-Jan-22"
"19","Howrah","1,21,380+438","1,09,915+865","1,589+2","9,876-429","17-Jan-22"
"20","Hooghly","1,03,715+454","94,455+709","1,065+5","8,195-260","17-Jan-22"
"21","North 24 Parganas","3,88,848+1,761","3,54,540+2,513","5,114+7","29,194-759","17-Jan-22"
"22","South 24 Parganas","1,20,327+885","1,09,440+785","1,431+3","9,456+97","17-Jan-22"
"23","Kolkata","4,32,815+2,205","3,79,531+4,182","5,430+10","47,854-1,987","17-Jan-22"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","19,17,514+10,430","17,41,648+13,308","20,155+34","1,55,711-2,912",""
