"Total No. of Sample Taken Today","48484"
"Total No. of Positive Cases Detected Today (New Omicron Cases: 9)","3748"
"Total Positive Cases under Home Isolation (06-01-2022)","7088"
"Total No. of Samples Sent till date","14895983"
"Total No. of Samples found Positive till date 
Total Omicron Cases:123 (Active – 31, Discharged - 92)","785444 
(M: 479178 
F: 306249 
Transgender: 17)"
"Total Positive COVID-19 Patients Recovered / Discharged till date","764576"
"Total Active COVID-19 Patients","10775"
"No. of Deaths","10070"
"Total No. of People Vaccinated today","356104 
(1st Dose: 232792, 
2nd Dose: 123312)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose","21276473"
"Cumulative Coverage of COVID-19 Vaccination – 2nd Dose","15185597"
"Cumulative Coverage of Total COVID-19 Vaccination","36462070"
"COVID-19 Today (07-01-2022) Positivity Rate","8.11%"
"COVID-19 Cumulative Positivity Rate","5.29%"
"Recovery Rate","97.34%"
"Fatality Rate","1.28%"
"Tests Per Million Population","587613"
