"1","Total Samples taken","18287267"
"2","Sample collected on the day","28697"
"3","Test conducted on the day","28036"
"4","Total No. of patients tested Positive","756456"
"5","No. of patients discharged","736115"
"6","Positive cases on the day","347"
"7","Number of active Cases","2706"
"8","Total Deaths reported","17635"
"9","No. of Patients on oxygen support","170"
"10","Patients at critical care Level-3 facilities","51"
"11","Patients who are critical and on ventilator support","18"
"12","Healthcare Workers vaccinated with 1st dose on the day","11"
"13","Total Healthcare Workers vaccinated with 1st dose","218331"
"14","Frontline Workers vaccinated with 1st dose on the day","29"
"15","Total Frontline Workers vaccinated with 1st dose","1116370"
"16","Healthcare Workers vaccinated with 2nd dose on the day","443"
"17","Total Healthcare Workers vaccinated with 2nd dose","204113"
"18","Frontline Workers vaccinated with 2nd dose on the day","2068"
"19","Total Frontline Workers vaccinated with 2nd dose","980739"
"20","Above 45 Vaccinated with 1st dose on the day","22193"
"21","Total Above 45 Vaccinated with 1st dose","8076395"
"22","Above 45 Vaccinated with 2nd dose on the day","22765"
"23","Total Above 45 Vaccinated with 2nd dose","6398760"
"24","18-44 years age group Vaccinated with 1st dose on the day","43389"
"25","Total 18-44 years age group Vaccinated with 1st dose","12019924"
"26","18-44 years age group Vaccinated with 2nd dose on the day","39956"
"27","Total 18-44 years age group Vaccinated with 2nd dose","8007598"
"28","15-17 years age group Vaccinated with 1st dose on the day","3981"
"29","Total 15-17 years age group Vaccinated with 1st dose","731329"
"30","15-17 years age group Vaccinated with 2nd dose on the day","3377"
"31","Total 15-17 years age group Vaccinated with 2nddose","52449"
"32","Precautionary dose given on the day","3538"
"33","Total Precautionary dose given","361325"
"34","Total Vaccination 1st dose on the day","65622"
"35","Total Vaccination 2nd dose on the day","65232"
"36","Total Vaccination 1st and 2nd dose on the day","130854"
