,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,2022-01-21,UT,4964,8,2189,22981,8008,19503,8479,2825,28491.0,30.0,13011.0,216862.0,71386.0,119217.0,61209.0,Almora,261,1,0,650,229,973,412,57,1297.0,1.0,305.0,10438.0,2586.0,6221.0,3606.0,621927,,,769 cases were recorded as Migrated / Others,14106,198,11822,278801.0,418387,313912,8054,769,2022-01-22T12:17:42.341237+05:30,11141000,,,8133 cases were recorded as Migrated / Others,391915,7468,349364,9001189,8386669,6815505,132216,8133,849.0,51.0
1,2022-01-21,UT,4964,8,2189,22981,8008,19503,8479,2825,28491.0,30.0,13011.0,216862.0,71386.0,119217.0,61209.0,Bageshwar,214,0,63,850,56,49,183,25,734.0,0.0,272.0,7755.0,567.0,558.0,2516.0,259840,,,60 cases were recorded as Migrated / Others,6688,61,6003,234120.0,203656,160717,5582,60,2022-01-22T12:17:42.341237+05:30,11141000,,,8133 cases were recorded as Migrated / Others,391915,7468,349364,9001189,8386669,6815505,132216,8133,849.0,19.0
2,2022-01-21,UT,4964,8,2189,22981,8008,19503,8479,2825,28491.0,30.0,13011.0,216862.0,71386.0,119217.0,61209.0,Chamoli,55,0,67,262,487,450,647,16,723.0,0.0,231.0,6542.0,3831.0,2881.0,3339.0,391114,,,243 cases were recorded as Migrated / Others,13213,62,12214,319665.0,299610,262082,6728,243,2022-01-22T12:17:42.341237+05:30,11141000,,,8133 cases were recorded as Migrated / Others,391915,7468,349364,9001189,8386669,6815505,132216,8133,849.0,20.0
3,2022-01-21,UT,4964,8,2189,22981,8008,19503,8479,2825,28491.0,30.0,13011.0,216862.0,71386.0,119217.0,61209.0,Champawat,279,0,0,1124,79,2711,112,27,632.0,0.0,265.0,5998.0,1064.0,3771.0,1255.0,259315,,,209 cases were recorded as Migrated / Others,8632,53,7715,293691.0,201130,167945,3061,209,2022-01-22T12:17:42.341237+05:30,11141000,,,8133 cases were recorded as Migrated / Others,391915,7468,349364,9001189,8386669,6815505,132216,8133,849.0,0.0
4,2022-01-21,UT,4964,8,2189,22981,8008,19503,8479,2825,28491.0,30.0,13011.0,216862.0,71386.0,119217.0,61209.0,Dehradun,1489,3,533,7215,2134,2457,2285,1271,10135.0,17.0,4153.0,62094.0,19851.0,21606.0,17830.0,1698560,,,775 cases were recorded as Migrated / Others,130362,3555,114968,2148559.0,1685996,1368099,34964,775,2022-01-22T12:17:42.341237+05:30,11141000,,,8133 cases were recorded as Migrated / Others,391915,7468,349364,9001189,8386669,6815505,132216,8133,849.0,100.0
5,2022-01-21,UT,4964,8,2189,22981,8008,19503,8479,2825,28491.0,30.0,13011.0,216862.0,71386.0,119217.0,61209.0,Haridwar,706,2,542,5824,1091,2866,1116,363,4032.0,5.0,2416.0,64921.0,8860.0,21164.0,6486.0,1927029,,,1505 cases were recorded as Migrated / Others,58468,1031,52381,2396142.0,1609109,1334578,17556,1505,2022-01-22T12:17:42.341237+05:30,11141000,,,8133 cases were recorded as Migrated / Others,391915,7468,349364,9001189,8386669,6815505,132216,8133,849.0,70.0
6,2022-01-21,UT,4964,8,2189,22981,8008,19503,8479,2825,28491.0,30.0,13011.0,216862.0,71386.0,119217.0,61209.0,Nainital,666,0,356,820,660,1356,1010,515,4047.0,2.0,2225.0,11013.0,5690.0,8545.0,6628.0,955128,,,159 cases were recorded as Migrated / Others,46537,951,41683,646451.0,819048,653343,14492,159,2022-01-22T12:17:42.341237+05:30,11141000,,,8133 cases were recorded as Migrated / Others,391915,7468,349364,9001189,8386669,6815505,132216,8133,849.0,12.0
7,2022-01-21,UT,4964,8,2189,22981,8008,19503,8479,2825,28491.0,30.0,13011.0,216862.0,71386.0,119217.0,61209.0,Pauri Garhwal,375,0,145,1295,430,1049,717,266,1680.0,2.0,276.0,8922.0,3511.0,5751.0,4681.0,686527,,,1502 cases were recorded as Migrated / Others,20338,321,17054,453881.0,485629,358002,8776,1502,2022-01-22T12:17:42.341237+05:30,11141000,,,8133 cases were recorded as Migrated / Others,391915,7468,349364,9001189,8386669,6815505,132216,8133,849.0,302.0
8,2022-01-21,UT,4964,8,2189,22981,8008,19503,8479,2825,28491.0,30.0,13011.0,216862.0,71386.0,119217.0,61209.0,Pithoragarh,195,1,22,917,645,2825,322,40,633.0,1.0,277.0,5971.0,4336.0,11639.0,3183.0,485993,,,170 cases were recorded as Migrated / Others,11280,183,10296,257960.0,355173,290233,7459,170,2022-01-22T12:17:42.341237+05:30,11141000,,,8133 cases were recorded as Migrated / Others,391915,7468,349364,9001189,8386669,6815505,132216,8133,849.0,27.0
9,2022-01-21,UT,4964,8,2189,22981,8008,19503,8479,2825,28491.0,30.0,13011.0,216862.0,71386.0,119217.0,61209.0,Rudraprayag,44,0,31,415,57,92,102,8,328.0,0.0,108.0,3033.0,2026.0,1875.0,1501.0,236857,,,206 cases were recorded as Migrated / Others,9268,106,8653,218184.0,187197,148908,2671,206,2022-01-22T12:17:42.341237+05:30,11141000,,,8133 cases were recorded as Migrated / Others,391915,7468,349364,9001189,8386669,6815505,132216,8133,849.0,25.0
